hotel_url,hotel_location,hotel_id,hotel_name,hotel_description,hotel_address
https://www.booking.com/hotel/vn/gacmo.html?aid=304142&label=mkt123sc-671c8ba3-9d03-4cfc-9136-1a7842341057&ucfs=1&arphpl=1&dest_id=-3733750&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=725&sr_order=class&srpvid=2e21081c7ac5a0a622edd8ec00167eb0&srepoch=1771160470&from=searchresults,Vung Tau,6001,Homestay GÁC MƠ Vũng Tàu,"Comfortable Accommodations: Homestay GÁC MƠ Vũng Tàu in Vung Tau offers family rooms with private bathrooms, air-conditioning, and garden or city views. Each room includes a kitchenette, dining table, and free WiFi in public areas. Leisure Facilities: Guests can relax in the garden or bar, enjoy the outdoor seating area, and utilize the coffee shop. Additional amenities include a terrace, patio, and bicycle parking. Convenient Location: Located less than 0.6 mi from Front Beach and 1.1 mi from White Villa, the homestay is a 7-minute walk from Lam Son Stadium. Nearby attractions include Christ of Vung Tau (1.9 mi) and Nghinh Phong Cape (2.7 mi).","129 Bà Triệu, Vung Tau, Vietnam"
https://www.booking.com/hotel/vn/heritage-ham-long-and-spa.html?aid=304142&label=mkt123sc-bcb8e8df-9997-46a6-beaa-eca0c6187659&ucfs=1&arphpl=1&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=class&srpvid=370ca6940b64d507357c5a1278b3b48d&srepoch=1771156519&from=searchresults,Hanoi,6002,Heritage Ham Long Hotel and Spa,"Elegant Accommodations: Heritage Ham Long Hotel and Spa in Hanoi offers a 5-star experience with a rooftop swimming pool, spa facilities, sauna, fitness center, sun terrace, restaurant, bar, and free WiFi. Comfortable Amenities: Guests enjoy air-conditioning, private bathrooms, bathrobes, streaming services, and modern amenities such as mini-bars and work desks. Family rooms and interconnected rooms cater to all needs. Dining Options: The family-friendly restaurant serves Japanese, Vietnamese, Asian, and international cuisines with vegetarian, vegan, and gluten-free options. Breakfast includes local specialties, fresh pastries, and more. Prime Location: Located 16 mi from Noi Bai International Airport, the hotel is near attractions like Hanoi Opera House (0.8 mi) and Hoan Kiem Lake (0.7 mi). Trang Tien Plaza is an 8-minute walk away.","42 Phố Hàm Long, Hoan Kiem, Hanoi, Vietnam"
https://www.booking.com/hotel/vn/bai-dai-camping.html?aid=304142&label=mkt123sc-37fa07f8-2edd-4d38-8cce-c19371519fb8&ucfs=1&arphpl=1&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=663&sr_order=class&srpvid=47c382a677b964b2d6359bccd25f34e7&srepoch=1771158726&from=searchresults,Nha Trang,6003,Bãi dài Camping,"Beachfront Location: Bãi dài Camping in Nha Trang offers a private beach area and direct beachfront access. Guests can relax on the sun terrace or explore the lush garden. Comfortable Accommodations: The camping features family rooms with sea views, air-conditioning, and modern amenities. Each room includes a kitchenette, dining area, and free toiletries. Leisure Facilities: Guests can enjoy a bar, outdoor seating, and barbecue facilities. Additional amenities include a lounge, coffee shop, and free on-site parking. Nearby Attractions: Bai Dai Beach is just a few steps away, while Cam Ranh International Airport is 8.1 mi distant. Other attractions include 100 Egg Mud Bath and Alexandre Yersin Museum, each 13 mi from the property.","Đèo Cù Hin, Nha Trang, Vietnam"
https://www.booking.com/hotel/vn/tam-coc-moment-homestay.html?aid=304142&label=mkt123sc-d115badd-4550-4e03-9532-ab002bd0ed4b&ucfs=1&arphpl=1&dest_id=-3724181&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=313&sr_order=class&srpvid=c7848ab549db197d1759b1320d9d28a6&srepoch=1771157712&from=searchresults,Ninh Binh,6004,Tam Coc Moment Homestay,"Comfortable Accommodations: Tam Coc Moment Homestay in Ninh Binh offers a sun terrace, garden, restaurant, bar, and free WiFi. Private check-in and check-out services, a 24-hour front desk, and concierge service ensure a pleasant stay. Dining Experience: The restaurant serves Vietnamese cuisine with local specialties, warm dishes, and a variety of breakfast options including continental, à la carte, vegetarian, and Asian. Guests can also enjoy a coffee shop and outdoor seating area. Convenient Location: Located 58 mi from Tho Xuan Airport, the homestay is a short walk from Thai Vi Temple and close to attractions such as Tam Coc Cave (2.2 mi) and Bich Dong Pagoda (1.5 mi). Free on-site private parking is available. Guest Satisfaction: Highly rated for its attentive host, immaculate rooms, and convenient location, Tam Coc Moment Homestay provides a memorable experience for all visitors.","Xóm Lò Vôi, Thôn Văn Lâm, Tam Cốc, Ninh Binh, Vietnam"
https://www.booking.com/hotel/vn/gemhouses-condotel.html?aid=304142&label=mkt123sc-37fa07f8-2edd-4d38-8cce-c19371519fb8&ucfs=1&arphpl=1&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=422&sr_order=class&srpvid=47c382a677b964b2d6359bccd25f34e7&srepoch=1771158598&from=searchresults,Nha Trang,6005,Gem House's Condotel Nha Trang,"Comfortable Accommodations: Gem House's Condotel Nha Trang in Nha Trang offers 3-star apartments with air-conditioning, private bathrooms, and free WiFi. Each apartment includes a balcony or terrace with sea views, a work desk, and a fully equipped kitchen. Exceptional Facilities: Guests can enjoy spa facilities, a fitness room, and a swimming pool. The property features a restaurant, bar, and lounge, providing a variety of dining options. Additional amenities include a beauty salon, games room, and outdoor play area. Prime Location: Located 24 mi from Cam Ranh International Airport, the apartment is a short walk from Hon Chong Beach and close to attractions such as Po Nagar Cham Towers. Nearby points of interest include Khanh Hoa Museum and Nha Trang Center Shopping Mall.","5 Phạm Văn Đồng, Nha Trang, Vietnam"
https://www.booking.com/hotel/vn/green-garden-homestay.html?aid=304142&label=mkt123sc-64d867c0-d774-46da-a614-415b7f283ea4&ucfs=1&arphpl=1&dest_id=-3715584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=810&sr_order=class&srpvid=7eb3bab32e1669c34149e2238e0497c2&srepoch=1771157506&from=searchresults,Hoi An,6006,Green Garden Homestay,"Comfortable Accommodations: Green Garden Homestay in Hoi An offers family rooms with air-conditioning, private bathrooms, and garden views. Each room includes a work desk, TV, and free toiletries. Essential Facilities: Guests enjoy a garden and free WiFi. Additional amenities include a terrace, balcony, and patio. Free on-site parking is available. Dining Options: An à la carte Asian breakfast with fruits is served daily. The outdoor seating area provides a pleasant setting for meals. Local Attractions: Hoi An Historic Museum is a 14-minute walk away, while Japanese Covered Bridge lies 1.1 mi from the property. Da Nang International Airport is 18 mi distant.","214 Ly Thai To, Cam Chau, Hoi An, Vietnam"
https://www.booking.com/hotel/vn/penthouse-4pn-sea-view-near-the-beach.html?aid=304142&label=mkt123sc-671c8ba3-9d03-4cfc-9136-1a7842341057&ucfs=1&arphpl=1&dest_id=-3733750&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=960&sr_order=class&srpvid=2e21081c7ac5a0a622edd8ec00167eb0&srepoch=1771160593&from=searchresults,Vung Tau,6007,penthouse 4pn sea view near the beach,"Prime Beachfront Location: Penthouse 4PN Sea View near the Beach in Vung Tau offers direct beachfront access with a private beach area. Guests enjoy stunning sea views and a serene garden setting. Spacious Accommodations: The apartment features four bedrooms and five bathrooms, a spacious living room, and a fully equipped kitchen. A terrace and balcony provide ample outdoor space, complemented by free WiFi throughout the property. Exceptional Facilities: The property includes a bar, minimarket, and outdoor seating area. Additional amenities include a sauna, private pool, and barbecue facilities, ensuring a comfortable and enjoyable stay. Nearby Attractions: Back Beach is a 3-minute walk away, while White Rabbit Park Vung Tau lies 984 feet from the property. Other attractions such as Christ of Vung Tau and Nghinh Phong Cape are within 2 mi.","2 Lê Hồng Phong, Vung Tau, Vietnam"
https://www.booking.com/hotel/vn/kimohouse.html?aid=304142&label=mkt123sc-28b189b8-c532-4763-ba03-95aad065b809&ucfs=1&arphpl=1&dest_id=-3726177&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=927&sr_order=class&srpvid=3938822b941a32a744972dd32f6c0bff&srepoch=1771159262&from=searchresults,Phú Quốc,6008,KiMo House's Khem Beach,"Beachfront and Private Beach Area: KiMo House's Khem Beach in Phu Quoc offers a private beach area and direct beachfront access. Guests can relax by the swimming pool with stunning views or unwind on the sun terrace. The property features a lush garden and free WiFi throughout. Comfortable Accommodations: Rooms include air-conditioning, private bathrooms, and city views. Additional amenities include a barbecue, refrigerator, and free toiletries. Free off-site parking is available, and the lodge provides a 24-hour front desk and concierge service. Activities and Attractions: Guests can participate in yoga classes or enjoy outdoor dining areas. The property is 9.9 mi from Phu Quoc International Airport and near attractions such as Phu Quoc Prison (7.5 mi) and Sung Hung Pagoda (14 mi).","nhà tù Phú Quốc, 92513 Phú Quốc, Vietnam"
https://www.booking.com/hotel/vn/hung-mai-glamorous-homestay.html?aid=304142&label=mkt123sc-564e9d7d-d8c2-430c-a07f-ec1775832745&ucfs=1&arphpl=1&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=321&sr_order=class&srpvid=fbbf157ea40ba77910d1469e4bd3b9fe&srepoch=1771159743&from=searchresults,Da Lat,6009,Huong Mai Hotel,"Comfortable Accommodations: Huong Mai Hotel in Da Lat offers family rooms with private bathrooms, balconies, and garden or mountain views. Each room includes a walk-in shower, free toiletries, and soundproofing for a restful stay. Exceptional Facilities: Guests enjoy a sun terrace, bar, and free WiFi in public areas. Additional amenities include a shared kitchen, coffee shop, and bicycle parking. Private check-in and check-out, a 24-hour front desk, and free off-site parking enhance convenience. Prime Location: Located 16 mi from Lien Khuong Airport, the hotel is a short walk from Yersin Park and close to Xuan Huong Lake and Lam Vien Square. Boating is available in the surrounding area. Highly rated for room cleanliness, staff support, and comfort.","152 Tô Hiến Thành, Da Lat, Vietnam"
https://www.booking.com/hotel/vn/tdh-apartment-tan-binh.html?aid=304142&label=mkt123sc-101d2eb0-bfbf-4d78-8611-1c73accaab6f&ucfs=1&arphpl=1&dest_id=-3730078&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=302&sr_order=class&srpvid=e474ec5fba63b58a7114c45e5cb6bd2f&srepoch=1771158014&from=searchresults,Ho Chi Minh City,6010,Start House COLIVING Walk 5 minute to the airport,"Prime Location: Start House COLIVING Walk in Ho Chi Minh City offers a convenient location with Tan Son Nhat International Airport just a few steps away. Nearby attractions include Tan Dinh Market, Giac Lam Pagoda, and the War Remnants Museum, each 3.7 mi from the property. Comfortable Amenities: Guests enjoy a terrace and free WiFi, ensuring connectivity and relaxation. The apartment features air-conditioning, a private bathroom with a walk-in shower, and a work desk. Additional amenities include a refrigerator, TV, and soundproofing. Convenient Services: The property provides private check-in and check-out, a 24-hour front desk, and free on-site parking. Additional services include a minimarket, daily housekeeping, electric vehicle charging, and bicycle parking. Highly Rated: Start House COLIVING Walk is highly rated by guests for its connectivity to the airport, shuttle service, and convenient location.","B50 Bạch Đằng, Tan Binh, Ho Chi Minh City, Vietnam"
