hotel_url,hotel_location,hotel_id,hotel_name,hotel_description,hotel_address
https://www.booking.com/hotel/vn/sunview-son-tra.html?aid=304142&label=mkt123sc-db8b93f3-41fe-450d-8e59-2a1d78bc6658&ucfs=1&arphpl=1&dest_id=-3712125&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=507&sr_order=class&srpvid=2282f5413385d7a0dacdcf9740826f53&srepoch=1771156825&from=searchresults,Danang,8001,Sunview Hotel,"Comfortable Accommodations: Sunview Hotel in Da Nang offers family rooms with air-conditioning, private bathrooms, and free WiFi. Each room includes a work desk, TV, and free toiletries. Dining and Amenities: Guests can enjoy a restaurant serving a buffet breakfast and a variety of dishes. The hotel provides free off-site private parking, a 24-hour front desk, and room service. Prime Location: Located 3.7 mi from Da Nang International Airport, the hotel is a 4-minute walk from My Khe Beach. Nearby attractions include Song Han Bridge (1.3 mi) and Cham Museum (2.2 mi).","90 Đường Loseby 52, 550000 Danang, Vietnam"
https://www.booking.com/hotel/vn/merperle-beach.html?aid=304142&label=mkt123sc-37fa07f8-2edd-4d38-8cce-c19371519fb8&ucfs=1&arphpl=1&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=123&sr_order=class&srpvid=47c382a677b964b2d6359bccd25f34e7&srepoch=1771158449&from=searchresults,Nha Trang,8002,Mercure Nha Trang Beach,"Beachfront and Leisure: Mercure Nha Trang Beach in Nha Trang offers direct beachfront access, a swimming pool with stunning views, and an indoor pool. Guests can stay active in the fitness center or relax by the pool. Free WiFi is available throughout the property. Comfortable Accommodations: Rooms feature air-conditioning, private bathrooms, and sea or city views. Additional amenities include mini-bars, work desks, and flat-screen TVs. Family rooms and interconnected rooms cater to all travelers. Dining and Services: The hotel serves Asian cuisine at its restaurant, offering a continental buffet breakfast. A child-friendly buffet and room service enhance the dining experience. A 24-hour front desk, concierge service, and tour desk provide additional support. Prime Location: Located 21 mi from Cam Ranh International Airport, Mercure Nha Trang Beach is a short walk from Nha Trang Beach and near attractions such as Tram Huong Tower (0.9 mi) and Nha Trang Center Shopping Mall (2 mi). Scuba diving opportunities are available in the surroundings.","88 A Tran Phu Street, Loc Tho Ward, Nha Trang, Vietnam"
https://www.booking.com/hotel/vn/spring-thanh-pho-da-lat1.html?aid=304142&label=mkt123sc-564e9d7d-d8c2-430c-a07f-ec1775832745&ucfs=1&arphpl=1&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=738&sr_order=class&srpvid=fbbf157ea40ba77910d1469e4bd3b9fe&srepoch=1771159969&from=searchresults,Da Lat,8004,Spring Hotel,"Comfortable Accommodations: Spring Hotel in Da Lat offers family rooms with private bathrooms, balconies, and garden or mountain views. Each room includes a TV, electric kettle, and free toiletries. Exceptional Facilities: Guests enjoy a sun terrace, free WiFi, and a lounge. Additional amenities include a shared kitchen, outdoor seating area, and free on-site private parking. Convenient Location: Located 20 mi from Lien Khuong Airport, the hotel is near attractions such as Dalat Palace Golf Club (2.2 mi) and Valley of Love (1.4 mi). Boating is available in the surroundings. Guest Satisfaction: Highly rated for room cleanliness, staff support, and comfort, Spring Hotel ensures a pleasant stay for all visitors.","5 Tô Hiệu, Da Lat, Vietnam"
https://www.booking.com/hotel/vn/maison-vu-tri-vien.html?aid=304142&label=mkt123sc-880b7097-d3f7-4a70-aa96-b1640d9d57b3&ucfs=1&arphpl=1&dest_id=-3715887&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=247&sr_order=class&srpvid=0713acceced7c54c4b8ff3040a82bf1f&srepoch=1771159430&from=searchresults,Hue,8003,Maison Vu Tri Vien,"Comfortable Accommodations: Maison Vu Tri Vien in Hue offers family rooms with air-conditioning, private bathrooms, and modern amenities. Each room includes a kitchen, dining area, and free WiFi. Outdoor Spaces: Guests can relax on the sun terrace or in the garden. The property features a restaurant serving Vietnamese cuisine, a coffee shop, and a lounge. Free bicycles are available for exploring the surroundings. Convenient Location: Located 9.3 mi from Phu Bai International Airport, the homestay is near attractions such as the Museum of Royal Antiquities (8-minute walk) and Tinh Tam Lake (2297 feet). Guests appreciate the friendly host and excellent dinner.","27 Kiet 110 Nhat Le, Hue, Vietnam"
https://www.booking.com/hotel/vn/the-rixx-luxury-apartment.html?aid=304142&label=mkt123sc-101d2eb0-bfbf-4d78-8611-1c73accaab6f&ucfs=1&arphpl=1&dest_id=-3730078&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=544&sr_order=class&srpvid=e474ec5fba63b58a7114c45e5cb6bd2f&srepoch=1771158151&from=searchresults,Ho Chi Minh City,8006,The Rixx Indochine Apartment with Balcony and Rooftop Pool,"Elegant Accommodations: The Rixx Indochine Apartment with Balcony and Rooftop Pool in Ho Chi Minh City offers a stylish apartment with one bedroom and one bathroom. Guests enjoy a terrace, balcony, and rooftop swimming pool. Modern Amenities: The apartment features air-conditioning, a fully equipped kitchen, washing machine, and free on-site private parking. Additional amenities include a pool bar, family rooms, and a work desk. Prime Location: Located 4.3 mi from Tan Son Nhat International Airport, the property is close to attractions such as the Fine Arts Museum (3-minute walk), Takashimaya Vietnam (1969 feet), and Ben Thanh Street Food Market (2297 feet). Highly rated by guests.","45 Đặng Thị Nhu, District 1, Ho Chi Minh City, Vietnam"
https://www.booking.com/hotel/vn/gold-sand-beach-bungalow.html?aid=304142&label=mkt123sc-28b189b8-c532-4763-ba03-95aad065b809&ucfs=1&arphpl=1&dest_id=-3726177&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=674&sr_order=class&srpvid=3938822b941a32a744972dd32f6c0bff&srepoch=1771159131&from=searchresults,Phú Quốc,8005,Gold Sand Beach Bungalow,"Beachfront Location: Gold Sand Beach Bungalow in Phu Quoc offers direct access to a private beach area and beachfront. Guests enjoy sea views and a sun terrace, perfect for relaxation. Comfortable Accommodations: Rooms feature air-conditioning, private bathrooms, balconies, and terraces. Additional amenities include free WiFi, mini-bars, and flat-screen TVs. Dining and Leisure: The hotel provides a restaurant, bar, and coffee shop. Water sports facilities and a swimming pool enhance the leisure options. Nearby Attractions: Vung Bau Beach is just a few steps away, while Vinpearl Land Phu Quoc lies 3 mi from the property. Phu Quoc International Airport is 16 mi distant.","Group 5, Hamlet 4, Cua Can, Phú Quốc, Vietnam"
https://www.booking.com/hotel/vn/maris-nha-trang.html?aid=304142&label=mkt123sc-37fa07f8-2edd-4d38-8cce-c19371519fb8&ucfs=1&arphpl=1&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=86&sr_order=class&srpvid=47c382a677b964b2d6359bccd25f34e7&srepoch=1771158425&from=searchresults,Nha Trang,8007,Maris Hotel Nha Trang,"Comfortable Accommodations: Maris Hotel Nha Trang in Nha Trang offers family rooms with sea or city views, balconies, and modern amenities. Each room includes air-conditioning, a private bathroom, and free WiFi. Exceptional Facilities: Guests can enjoy a rooftop swimming pool, fitness center, restaurant, bar, and hot tub. Additional services include a 24-hour front desk, kids' club, daily housekeeping, room service, and tour desk. Dining Experience: The modern, family-friendly restaurant serves Vietnamese, Asian, and international cuisines with vegetarian, vegan, gluten-free, and dairy-free options. Breakfast includes local specialties, warm dishes, fresh pastries, and fruits. Prime Location: Located 21 mi from Cam Ranh International Airport, the hotel is a 5-minute walk from Nha Trang Beach and near attractions such as Tram Huong Tower and Nha Trang Center Shopping Mall. Scuba diving is available in the surroundings.","27 Tran Quang Khai Street, Loc Tho Ward, Nha Trang, Vietnam"
https://www.booking.com/hotel/vn/centro-da-lat.html?aid=304142&label=mkt123sc-564e9d7d-d8c2-430c-a07f-ec1775832745&ucfs=1&arphpl=1&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=458&sr_order=class&srpvid=fbbf157ea40ba77910d1469e4bd3b9fe&srepoch=1771159805&from=searchresults,Da Lat,8008,Centro Hotel Da Lat,"Comfortable Accommodations: Centro Hotel Da Lat in Da Lat offers family rooms with private bathrooms, bidets, and free WiFi. Each room includes a work desk, mini-bar, and TV, ensuring a pleasant stay. Convenient Facilities: Guests can relax on the terrace or balcony and enjoy city views. The hotel provides free on-site private parking, a paid airport shuttle service, and a 24-hour front desk. Additional services include room service, car hire, and luggage storage. Prime Location: Located 17 mi from Lien Khuong Airport, the hotel is a short walk from Lam Vien Square (16 minutes) and near attractions such as Xuan Huong Lake (1 mi) and Yersin Park Da Lat (1.1 mi). Boating is available in the surroundings. Guests appreciate the convenient location and nearby shops.","103A Phan Bội Châu Phường 1, Da Lat, Vietnam"
https://www.booking.com/hotel/vn/thuy-van-vung-tau.html?aid=304142&label=mkt123sc-671c8ba3-9d03-4cfc-9136-1a7842341057&ucfs=1&arphpl=1&dest_id=-3733750&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=384&sr_order=class&srpvid=2e21081c7ac5a0a622edd8ec00167eb0&srepoch=1771160290&from=searchresults,Vung Tau,8009,Thuy Van Hotel,"Beachfront Location: Thuy Van Hotel in Vung Tau offers direct beachfront access and stunning sea views. Guests can relax on the terrace or enjoy the sun by the shore. Comfortable Accommodations: Rooms feature air-conditioning, private bathrooms, mini-bars, and free WiFi. Additional amenities include sea views, tiled floors, and wardrobes. Dining Experience: The family-friendly restaurant serves local and Asian cuisines with a traditional ambiance. Breakfast options include buffet, à la carte, and Asian selections. Nearby Attractions: Back Beach is a 14-minute walk away, while Christ of Vung Tau lies 1 mi from the hotel. Other points of interest include Nghinh Phong Cape and White Rabbit Park Vung Tau.","115 Thuy Van, Vung Tau, Vietnam"
https://www.booking.com/hotel/vn/nai-homestay-hue.html?aid=304142&label=mkt123sc-880b7097-d3f7-4a70-aa96-b1640d9d57b3&ucfs=1&arphpl=1&dest_id=-3715887&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=283&sr_order=class&srpvid=0713acceced7c54c4b8ff3040a82bf1f&srepoch=1771159442&from=searchresults,Hue,8010,Nai Homestay Huế,"Comfortable Accommodations: Nai Homestay Huế in Hue offers comfortable rooms with air-conditioning, balconies, and private bathrooms. Each room includes a work desk, refrigerator, and free toiletries. Essential Facilities: Guests enjoy a terrace and free WiFi. Additional amenities include a minimarket, daily housekeeping, and free on-site private parking. Dining Experience: A buffet breakfast featuring local specialties is served daily. The property also offers a dining table and a variety of dining options. Prime Location: Located 8.7 mi from Phu Bai International Airport, the homestay is near attractions such as Tu Dam Pagoda (12-minute walk) and Redemptorist Church (less than 0.6 mi). Highly rated by guests.","174 Phan Chu Trinh, Hue, Vietnam"
