hotel_url,hotel_location,hotel_id,hotel_name,hotel_description,hotel_address
https://www.booking.com/hotel/vn/anh-truc-house.html?aid=304142&label=mkt123sc-671c8ba3-9d03-4cfc-9136-1a7842341057&ucfs=1&arphpl=1&dest_id=-3733750&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=798&sr_order=class&srpvid=2e21081c7ac5a0a622edd8ec00167eb0&srepoch=1771160510&from=searchresults,Vung Tau,4001,Anh Truc House - Near Front Beach,"Beachfront Location: Anh Truc House in Vung Tau offers direct beachfront access with a sun terrace and lush garden. Front Beach is less than 0.6 mi away, while White Villa lies 1.1 mi from the property. Comfortable Accommodations: Rooms feature air-conditioning, free toiletries, mini-bar, and city views. Additional amenities include terrace, balcony, and free on-site private parking. Dining Experience: Guests can enjoy an à la carte Asian breakfast with local specialties and warm dishes. The hotel provides a lounge, shared kitchen, and room service. Nearby Attractions: Nearby attractions include Lam Son Stadium and Express Ship Harbor, each less than 1.2 mi from the property.","77 Đồ Chiểu, Phường 3, TP. Vũng Tàu, Vung Tau, Vietnam"
https://www.booking.com/hotel/vn/grand-mercure-hanoi.html?aid=304142&label=mkt123sc-bcb8e8df-9997-46a6-beaa-eca0c6187659&ucfs=1&arphpl=1&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=54&sr_order=class&srpvid=370ca6940b64d507357c5a1278b3b48d&srepoch=1771156059&from=searchresults,Hanoi,4002,Grand Mercure Hanoi,"Elegant Accommodations: Grand Mercure Hanoi in Hanoi offers luxurious rooms with city views, air-conditioning, and modern amenities. Each room includes a private bathroom, work desk, and free WiFi. Exceptional Facilities: Guests can enjoy a rooftop swimming pool, spa facilities, sauna, fitness center, and a lush garden. Additional amenities include a terrace, restaurant, bar, and a hot tub. Dining Experience: The hotel serves a variety of cuisines, including Chinese, French, Italian, and Vietnamese. Breakfast is available as a buffet or continental, and dinner features vegetarian, vegan, and gluten-free options. Prime Location: Located 15 mi from Noi Bai International Airport, the hotel is near attractions such as the Vietnam Fine Arts Museum (6-minute walk) and Ho Chi Minh Mausoleum (15-minute walk). An ice-skating rink is also in the vicinity.","9 Cat Linh Quoc Tu Giam Dong Da, Dong Da, 10000 Hanoi, Vietnam"
https://www.booking.com/hotel/vn/home-nguoi-da-lat.html?aid=304142&label=mkt123sc-564e9d7d-d8c2-430c-a07f-ec1775832745&ucfs=1&arphpl=1&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=787&sr_order=class&srpvid=fbbf157ea40ba77910d1469e4bd3b9fe&srepoch=1771159995&from=searchresults,Da Lat,4003,Home Người Đà Lạt,"Spacious Accommodations: Home Người Đà Lạt in Da Lat offers a spacious apartment with three bedrooms and two bathrooms. The living room features a sofa bed and a seating area, complemented by a balcony and terrace. Modern Amenities: Guests enjoy free WiFi, a fully equipped kitchen, washing machine, and soundproofing. Additional facilities include badminton equipment hire, family rooms, and free on-site private parking. Outdoor Spaces: The property includes a garden and terrace, providing relaxing outdoor areas. Garden views enhance the stay, while the balcony offers a pleasant spot to unwind. Local Attractions: Located 1.3 mi from Truc Lam Temple and 1.4 mi from Tuyen Lam Lake, the apartment is also close to Lang Bian Mountain (18 mi) and Dalat Palace Golf Club (4.3 mi). Boating is available in the surrounding area.","Tổ 89 Đường An Sơn, Da Lat, Vietnam"
https://www.booking.com/hotel/vn/eros-villa-hoi-an.html?aid=304142&label=mkt123sc-64d867c0-d774-46da-a614-415b7f283ea4&ucfs=1&arphpl=1&dest_id=-3715584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=541&sr_order=class&srpvid=7eb3bab32e1669c34149e2238e0497c2&srepoch=1771157363&from=searchresults,Hoi An,4004,The Cuckoo's Nest Hostel and Bar managed by Hoianese,"Elegant Accommodations: The Cuckoo's Nest Hostel and Bar managed by Hoianese in Hoi An offers a sun terrace, garden, restaurant, bar, outdoor swimming pool, and free WiFi. Guests enjoy air-conditioning, private bathrooms, and garden or pool views. Comfortable Amenities: The property features a hot tub, outdoor fireplace, indoor play area, and free off-site parking. Additional services include a paid shuttle, room service, bike hire, and a tour desk. Dining Experience: Asian cuisine is served at the on-site restaurant, complemented by a coffee shop and bar. Guests can relax in the rooftop pool or enjoy the outdoor fireplace. Prime Location: Located 19 mi from Da Nang International Airport, the hostel is near attractions such as Hoi An Historic Museum (2.3 mi) and Japanese Covered Bridge (2.5 mi). Highly rated for its attentive staff and comfortable beds.","Hamlet 13, Dong Na, Cam Ha Village 03 floors, 10 rooms, 01 pool, Cam Ha, Hoi An, Vietnam"
https://www.booking.com/hotel/vn/ngoc-trai-xanh-bungalow.html?aid=304142&label=mkt123sc-28b189b8-c532-4763-ba03-95aad065b809&ucfs=1&arphpl=1&dest_id=-3726177&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=375&sr_order=class&srpvid=3938822b941a32a744972dd32f6c0bff&srepoch=1771158968&from=searchresults,Phú Quốc,4005,Ngoc Trai Xanh Bungalow,"Elegant Holiday Home in Phu Quoc: Ngoc Trai Xanh Bungalow offers a serene holiday home experience in Phu Quoc, Vietnam. Guests enjoy a lush garden, spacious terrace, and a year-round outdoor swimming pool. Free WiFi is available throughout the property. Comfortable Accommodations: The property features air-conditioned rooms with private bathrooms, balconies, and garden or pool views. Each unit includes a work desk, TV, and free toiletries, ensuring a relaxing and comfortable stay. Convenient Facilities: Guests can utilize the shared kitchen, outdoor seating area, and bicycle parking. Additional services include private check-in and check-out, a 24-hour front desk, concierge, and tour desk. Phu Quoc International Airport is 3.1 mi away. Nearby Attractions: Sung Hung Pagoda is 8.7 mi, Vinpearl Land Phu Quoc 20 mi, and Phu Quoc Night Market 8.7 mi from the property. Other attractions include Tranh Waterfall (3 mi) and Phu Quoc Prison (6.2 mi). Highly rated by guests.","Tổ 6 , Ấp Rạch Hàm, Xã Hàm Ninh, Thành Phố Phú Quốc, Tỉnh Kiên Giang, Ham Ninh, Phú Quốc, Vietnam"
https://www.booking.com/hotel/vn/the-home-amp-apartment.html?aid=304142&label=mkt123sc-db8b93f3-41fe-450d-8e59-2a1d78bc6658&ucfs=1&arphpl=1&dest_id=-3712125&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=617&sr_order=class&srpvid=2282f5413385d7a0dacdcf9740826f53&srepoch=1771156878&from=searchresults,Danang,4006,The Home Hotel & Apartment,"Comfortable Accommodations: The aparthotel in Da Nang offers family rooms with air-conditioning, kitchenettes, and private bathrooms. Each room includes a balcony with city or mountain views, ensuring a pleasant stay. Exceptional Facilities: Guests can enjoy a sun terrace, fitness room, and free WiFi. Additional amenities include a shared kitchen, minimarket, and free off-site private parking. Free bicycles are available for exploring the area. Prime Location: Located less than 0.6 mi from My Khe Beach and 3.7 mi from Da Nang International Airport, the aparthotel is close to attractions such as Song Han Bridge and Cham Museum. Highly rated for room cleanliness and excellent service.","30 An Đồn 5, Danang, Vietnam"
https://www.booking.com/hotel/vn/guest-house-hai-co-chu.html?aid=304142&label=mkt123sc-564e9d7d-d8c2-430c-a07f-ec1775832745&ucfs=1&arphpl=1&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=785&sr_order=class&srpvid=fbbf157ea40ba77910d1469e4bd3b9fe&srepoch=1771159995&from=searchresults,Da Lat,4007,Guest house Hai Cô Chú,"Comfortable Accommodations: Guest house Hai Cô Chú in Da Lat offers family rooms with private bathrooms, parquet floors, and modern amenities. Each room includes a TV, electric kettle, and wardrobe, ensuring a pleasant stay. Essential Facilities: Guests enjoy a sun terrace and free WiFi, perfect for relaxation and connectivity. The homestay provides a lounge, 24-hour front desk, and full-day security, catering to all needs. Prime Location: Located 17 mi from Lien Khuong Airport, the property is a short walk from Lam Vien Square (16 minutes) and Xuan Huong Lake (1 mi). Nearby attractions include Yersin Park Da Lat and Hang Nga Crazy House. Boating is available in the surroundings. Guest Satisfaction: Highly rated by guests for nearby shops and a convenient location, the host is highly praised for its excellent service.","4 Đường Nam Kỳ Khởi Nghĩa Phường 1, Da Lat, Vietnam"
https://www.booking.com/hotel/vn/splendid-star-grand.html?aid=304142&label=mkt123sc-bcb8e8df-9997-46a6-beaa-eca0c6187659&ucfs=1&arphpl=1&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=201&sr_order=class&srpvid=370ca6940b64d507357c5a1278b3b48d&srepoch=1771156138&from=searchresults,Hanoi,4008,Splendid Star Grand Hotel and Spa,"In central Hanoi near the Old Quarter, Splendid Star Grand Hotel and Spa offers modern rooms and suites with free Wi-Fi and a private bathroom. It houses a 24-hour front desk and Vietnamese restaurant.

Splendid Star Grand Hotel and Spa is a 5-minute walk from Hoan Kiem Lake. Noibai International Airport is approximately 13 miles away.

The air-conditioned rooms and suites come equipped with soundproof windows and feature a flat-screen cable TV, DVD player and minibar. A private bathroom includes a hairdryer, free toiletries and bathtub or shower. Daily fresh fruits are provided.

Airport shuttle, laundry and dry cleaning services are available at a charge. The hotel also provides its own currency exchange and tour desk. Guests can rent bicycles to explore the area.","14 Tho Xuong Lane, Au Trieu, Hoan Kiem, Hanoi, Vietnam"
https://www.booking.com/hotel/vn/marina-seaside-beach-boutique.html?aid=304142&label=mkt123sc-28b189b8-c532-4763-ba03-95aad065b809&ucfs=1&arphpl=1&dest_id=-3726177&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=526&sr_order=class&srpvid=3938822b941a32a744972dd32f6c0bff&srepoch=1771159043&from=searchresults,Phú Quốc,4009,Not,"Comfortable Accommodations: Not in Phu Quoc offers a 3-star hotel experience with private bathrooms. Guests enjoy free WiFi, an infinity swimming pool, a lush garden, and a spacious terrace. Convenient Facilities: The property features a paid shuttle service, elevator, 24-hour front desk, concierge, daily housekeeping, electric vehicle charging, outdoor seating, kids' pool, full-day security, bicycle parking, bike hire, car hire, tour desk, and luggage storage. Local Attractions: Long Beach is a 5-minute walk away. Nearby points include Phu Quoc Prison (3.7 mi), Sung Hung Pagoda (8.1 mi), and Vinpearl Land Phu Quoc (22 mi). Phu Quoc International Airport is 5.6 mi from the hotel.","Waterfront - Duong To, Duong To, Phú Quốc, Vietnam"
https://www.booking.com/hotel/vn/love-point-279-doi-can.html?aid=304142&label=mkt123sc-bcb8e8df-9997-46a6-beaa-eca0c6187659&ucfs=1&arphpl=1&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=440&sr_order=class&srpvid=370ca6940b64d507357c5a1278b3b48d&srepoch=1771156250&from=searchresults,Hanoi,4010,NINE HOUSING 279 Doi Can,"Spacious Accommodations: NINE HOUSING 279 Doi Can in Hanoi offers a spacious aparthotel with two bedrooms and a living room. Each unit features a terrace and free WiFi, ensuring a comfortable stay. Modern Amenities: Guests enjoy air-conditioning, a fully equipped kitchen, city views, and a dining table. Additional amenities include a walk-in shower, refrigerator, work desk, free toiletries, TV, sofa, and tiled floors. Prime Location: Located 14 mi from Noi Bai International Airport, the aparthotel is close to attractions such as One Pillar Pagoda (1.1 mi) and Ho Chi Minh Mausoleum (1.2 mi). Nearby points include Vietnam Fine Arts Museum and Vincom Center Nguyen Chi Thanh, each 1.6 mi away.","Ngõ 279 Phố Đội Cấn, Ba Dinh, Hanoi, Vietnam"
