HotelID,UserID,User,Country,Review,Rating
3302,100,Lien,Belgium,Nice!,8.0
3302,407,Daniel,Malaysia,"Babylon, great location & price",7.0
3302,72887,Shaffi,United Kingdom,Great Location and walking distance to shopping and restuarants,8.0
3302,55121,Xiaolei,China,Good,7.0
3302,73009,Aloisio,Brazil,Good stay in Saigon,8.0
3302,9881,Arjun,India,Very Good,8.0
3302,73934,Chanice,United Kingdom,good location,7.0
3302,7080,Vivek,India,Exceptional,10
3302,73453,Sanmeet,India,Great place to stay,9.0
3302,114,Steven,Australia,Penthouse is not Penhouse.....,5.0
3302,72921,Movindra,Australia,Exceptional,10
3302,138,Nguyen,United States,Exceptional,10
3302,55169,Rajvindra,Australia,All good,10
3302,177,Charlotte,Denmark,Rundown and dirty,2.0
3302,13087,Himanshu,India,Wonderful,9.0
3302,766,Nguyễn,Vietnam,Cũng ok 👍🏻,7.0
3302,3098,Hervé,France,Good,7.0
3302,288,Dũng,Vietnam,Good,7.0
3302,138,Nguyen,Vietnam,Khá ổn,7.0
3302,4022,Dave,Switzerland,Sehr gutes Preisleistungsverhältniss (Zimmer ohne Tageslicht),8.0
3302,278,Chi,France,Excellent,8.0
3302,278,Chi,France,OK,7.0
3302,14386,Ice,Vietnam,Very Good,8.0
3302,73730,인기,South Korea,Very Good,8.0
3302,4298,Elisa,France,Très bien,9.0
3302,239,Alina,Germany,Wonderful,9.0
3302,74011,Pieniążek,Poland,Exceptional,10
3302,74011,Pieniążek,Poland,Exceptional,10
3302,2207,Mireille,France,Wonderful,9.0
3302,252,Kim,Vietnam,Wonderful,9.0
3302,79,Van,Vietnam,Wonderful,9.0
3302,813,Trần,Vietnam,Hạnh phúc,9.0
3302,73779,꿀꿀돼지,South Korea,Exceptional,10
3302,2681,Raymond,Hong Kong,Poor,3.0
3302,125,Tuan,United States,Very Good,8.0
3302,134,Vân,Vietnam,Good,7.0
3302,44396,Dottman52,Australia,Very Good,8.0
3302,73077,Haryati,Malaysia,Very Good,8.0
3302,499,James,United Kingdom,Pleasant,6.0
3302,10689,Jeannie,United States,Bad,1.0
3302,8634,Asm,United States,Exceptional,10
3302,72921,Movindra,Australia,Exceptional,10
3302,72921,Movindra,Australia,Exceptional,10
3302,38016,Jigar,Australia,Bad,1.0
3302,56550,Devendra,Sri Lanka,Exceptional,10
3302,55169,Rajvindra,Australia,Exceptional,10
3302,8124,Isaac,Australia,Exceptional,10
3302,1964,Mohammed,United Kingdom,Wonderful,9.0
3302,7695,Sonny,Australia,Exceptional,10
3302,152,Robert,Poland,Good,7.0
3302,5813,Qingze,China,Exceptional,10
3302,339,Long,Vietnam,Fair,5.0
3302,16046,Gijs,Netherlands,Wonderful,9.0
3302,493,Vi,Vietnam,Fair,5.0
3302,73529,Nikolai90,Russia,Exceptional,10
3302,2622,Mỹ,Vietnam,Exceptional,10
3302,595,Thomas,Italy,Wonderful,9.0
3302,4959,Lĩnh,Vietnam,Wonderful,9.0
3302,2850,Wang,Vietnam,Wonderful,9.0
3302,2129,Huu,Vietnam,Wonderful,9.0
3302,1325,Kate,Kazakhstan,Wonderful,9.0
3302,73049,Mingliang,China,Exceptional,10
3302,73049,Mingliang,China,Exceptional,10
3303,2100,Jeff,United Kingdom,,6.0
3303,377,Anh,Australia,Pleasant,6.0
3303,6632,Nils,Norway,Wonderful,9.0
3303,14,Thanh,Vietnam,Wonderful,9.0
3303,505,Quy,Vietnam,Wonderful,9.0
3303,3178,Bao,Vietnam,"tạm được, tivi ko co youtube, buồn",8.0
3303,10367,Ân,Vietnam,Tuyệt vời,8.0
3303,637,Nga,Vietnam,Thật thú vị,7.0
3303,580,Phương,Vietnam,"Du lịch nghỉ dưỡng, mệt là lăn ra ngủ, dậy thì lọ mọ đi ăn chơi.",9.0
3303,2129,Huu,Vietnam,Good,7.0
3303,5405,Vy,Vietnam,Wonderful,9.0
3303,377,Anh,Vietnam,Very Good,8.0
3303,233,Minh,Vietnam,Wonderful,9.0
3303,138,Nguyen,Vietnam,Good,7.0
3303,7782,Cuc,Vietnam,Hài lòng,8.0
3303,3174,Ngo,Vietnam,Kỳ nghỉ vui khi tìm được khách sạn ổn nè,9.0
3303,813,Trần,Vietnam,Exceptional,10
3303,15075,Shania,Switzerland,Disappointing,4.0
3303,318,Trọng,Vietnam,Fair,5.0
3303,643,Ly,Vietnam,Dzui,10
3303,24526,Quyet,Vietnam,tuyệt vời,10
3303,4071,Phúc,Vietnam,Exceptional,10
3303,760,Đỗ,Vietnam,Exceptional,10
3303,16746,St,Vietnam,Quá tệ,1.0
3303,483,Tiên,Vietnam,Good,10
3303,669,Thị,Vietnam,Exceptional,10
3303,1412,Mi,Vietnam,Exceptional,10
3303,520,Nam,Vietnam,Disappointing,4.0
3303,301,Vũ,Vietnam,Pleasant,6.0
3303,4975,Trieu,Vietnam,tuyệt vời,10
3303,4975,Trieu,Vietnam,Exceptional,10
3303,618,Anonymous,Vietnam,Very Poor,2.0
3303,3,Lê,Vietnam,Wonderful,9.0
3303,377,Anh,Vietnam,Wonderful,9.0
3303,3799,Phuc,Vietnam,Very Good,8.0
3303,125,Tuan,Vietnam,Good,7.0
3303,3921,Yen,Vietnam,Wonderful,9.0
3303,340,Khánh,Vietnam,Very Good,8.0
3303,73388,Rajagopal,India,Wonderful,9.0
