HotelID,UserID,User,Country,Review,Rating
4705,253,Thuy,Vietnam,Wonderful,9.0
4701,45664,Rendilyn,Philippines,It was disappointing.,3.0
4701,13128,Harish,India,Exceptional,10
4701,1953,Xuan,Vietnam,No complain at all,10
4701,8,Philippe,France,On recommande Venus,8.0
4701,1953,Xuan,Czech Republic,Nice,8.0
4701,20037,Przemek,Germany,Very Good,8.0
4701,819,Ngô,Vietnam,Good,7.0
4701,497,Alexander,Belarus,Все происходило удалённо. Хозяина не видели. В зданин можно попасть через ролет на входе.,7.0
4701,652,Thái,Vietnam,Very Good,8.0
4701,1096,Hương,Vietnam,Nói chung là mình hài lòng khi ở đây.,8.0
4701,5629,Thang,Vietnam,tạm được.,8.0
4701,94469,Inhar,Spain,Cuidado estafa!!!,1.0
4701,610,Hải,Vietnam,Exceptional,10
4701,813,Trần,Vietnam,Bad,1.0
4701,138,Nguyen,Vietnam,Fair,5.0
4701,593,Thành,Vietnam,"can hộ đang được cải thiện, nên rất mong chờ lần tới:))",10
4701,165,Hoàng,Vietnam,Sẽ quay lại lần sau.,9.0
4701,740,Đức,Vietnam,hài lòng,10
4701,459,Dương,Vietnam,Wonderful,9.0
4701,20630,Nikesh,Nepal,Bad,1.0
4701,253,Thuy,Vietnam,Wonderful,9.0
4701,255,Tran,Vietnam,Good,7.0
4701,278,Chi,Vietnam,Very Good,8.0
4701,1612,Ngân,Vietnam,Very Good,8.0
4701,766,Nguyễn,Vietnam,Good,7.0
4701,429,Mẫn,Vietnam,Pleasant,6.0
4701,15,Ngọc,Vietnam,Very Good,8.0
4701,138,Nguyen,Vietnam,Very Good,8.0
4701,15,Ngọc,Taiwan,Very Good,8.0
4701,766,Nguyễn,Vietnam,Fair,5.0
4701,377,Anh,Vietnam,Fair,5.0
4701,268,Thu,Vietnam,Wonderful,9.0
4701,233,Minh,Vietnam,Exceptional,10
4701,3315,Thuý,Vietnam,Exceptional,10
4701,138,Nguyen,Vietnam,Disappointing,4.0
4701,3906,Thương,Vietnam,Exceptional,10
4701,15,Ngọc,Vietnam,Exceptional,10
4701,3,Lê,Vietnam,Wonderful,9.0
4701,673,Vu,Vietnam,Wonderful,9.0
4701,293,Duy,Vietnam,Exceptional,10
4701,766,Nguyễn,Vietnam,Wonderful,9.0
4701,432,Phạm,Vietnam,Wonderful,9.0
4703,94088,Heawan,Canada,Wonderful,9.0
4703,2581,Russell,United States,Highly recommend.,10
4703,94147,Opie,Spain,Exceptional,10
4703,13673,Ashton,United Kingdom,Such a welcoming stay and amazing location,10
4703,22989,Vidar,Norway,Great place to stay in Hoi An,10
4703,4312,Camille,France,Exceptional,10
4703,94651,Buswell,Australia,Would stay anywhere in Hoi an,10
4703,93866,Manuucha,Argentina,Exceptional,10
4703,94802,Chouaib,Algeria,Wonderful,9.0
4703,165,Hoàng,Vietnam,Wonderful,9.0
4703,4770,Uros,Slovenia,Exceptional,10
4703,15013,Levi,United Kingdom,Wonderful,9.0
4703,93927,Kuhelika,Vietnam,Exceptional,10
4703,207,Laura,Thailand,"Good value for money, really comfy beds, but the room on the first floor is not so great.",9.0
4703,2376,Alison,Canada,Wonderful. I highly recommend you stay here!,10
4703,5503,Lee,United States,"The nicest, cleanest, driest room I had in a month in Vietnam.",10
4703,106,Angela,United States,Fantastic Stay,10
4703,3171,Alice,United States,My home away from home!,10
4703,1787,Ruby,Australia,Exceptional,10
4703,5308,Karine,Ireland,Nice Homestay,10
4703,715,Anna,Slovakia,Very Good,8.0
4703,6632,Nils,Germany,Exceptional,10
4703,540,Dana,Bulgaria,I booked a room for two days and stayed for a week and a half,10
4703,770,Philip,United Kingdom,Exceptional,10
4703,3067,Kamil,Poland,Exceptional,10
4703,9408,Chie,New Zealand,Perfect place to stay in Hoi An,10
4703,373,Nhat,Vietnam,The best homestay in HoiAn and feel like home,10
4703,62434,Sáez,Spain,Exceptional,10
4703,47839,Aiyana,United Kingdom,Exceptional,10
4703,534,Max,New Zealand,Great place all round!,10
4703,2742,Jo,Australia,Everything was wonderful. Exceptional value for money!,10
4703,4758,Timothy,New Zealand,the best homestay in Hoi An,10
4703,715,Anna,United States,Wonderful experience at Sophia Homestay!,10
4703,94328,Marie-denise,Austria,Wonderful,9.0
4703,1292,Sonja,Germany,Lovely homestay in good location outside of city center with great host,10
4703,24254,Marthe,Norway,The perfect homestay,10
4703,9220,Nia,Australia,"Fantastic, clean and comfortable stay",10
4703,9686,Marie-eve,Canada,Would stay there again,9.0
4703,4449,Melanie,Thailand,Exceptional,10
4703,13484,Gilles64500,France,Very Good,8.0
4703,2286,Annemarie,Denmark,Exceptional,10
4703,558,Tri,Vietnam,"Homestay rất sạch, tôi rất ấn tượng vì nhiều khách sạn không sạch được vậy. Vị trí thuận tiện ăn uống, gần phố cổ",10
4703,1985,Elodie,France,Exceptional,10
4703,2484,Martine,France,Exceptional,10
4703,3300,Theo,Netherlands,Prettig verblijf op fijne locatie,8.0
4703,431,Elena,Spain,Todo perfecto :),10
4703,5234,Lydie,Spain,Exceptional,10
4703,4874,Luka,Slovenia,Exceptional,10
4703,75140,Hsin-lung,Taiwan,房間乾淨老闆娘人很好,9.0
4703,75140,Hsin-lung,Taiwan,房間很乾淨，位子會安秀非常的近，老闆娘人很好,9.0
4703,94901,Saitoon,Japan,Exceptional,10
4703,10640,Jagoda,Poland,Very Good,8.0
4703,6687,Naiara,Brazil,Exceptional,10
4703,94280,Naema,Germany,Wonderful,9.0
4703,128,Luis,Spain,Exceptional,10
4703,31431,Abril,Argentina,Bellos recuerdos en  Hoi an,10
4703,497,Alexander,Germany,Exceptional,10
4703,625,Julie,France,Exceptional,10
4703,3116,Thibault,France,Extraordinaire !,10
4703,673,Vu,Vietnam,Awesome.,10
4703,782,Adam,Poland,Dobre miejsce na pobyt w Hoi An.,8.0
4703,782,Adam,Poland,Dobre miejsce na pobyt w Hoi An.,8.0
4703,2447,Erika,Japan,Exceptional,10
4703,2407,Tiến,Vietnam,Exceptional,10
4703,4923,Lisa,Germany,Exceptional,10
4703,25654,Cdat,Vietnam,Exceptional,10
4703,22882,Truonghai,Vietnam,Rất hài lòng,9.0
4703,542,Guillaume,France,Tres confortable,9.0
4703,138,Nguyen,Vietnam,Exceptional,10
4703,9257,Léon,Germany,Beste Unterkunft bei 6 Monaten Weltreise,10
4703,3004,Lucas,France,Meilleur lit !,10
4703,94149,Fanfanle,Canada,Exceptional,10
4703,3832,Tien,Vietnam,Quá tuyệt vời,10
4703,242,Vladimir,Russia,:),10
4703,66039,Jan526,Germany,"Freundlich, sauber, bequem. super",10
4703,617,Maria,Spain,maravillosa ciudad y estancia impecable,10
4703,1629,Takashi,Japan,Very Poor,2.0
4703,94651,Buswell,Australia,Exceptional,10
4703,40369,Tukeshwar,India,Exceptional,10
4703,29590,Maïwenn,France,Exceptional,10
4703,6632,Nils,Germany,Exceptional,10
4703,639,Matthew,South Africa,Exceptional,10
4703,4039,Rory,Australia,Exceptional,10
4703,1121,Mischa,Germany,Exceptional,10
4703,94814,Sophia999,Thailand,Exceptional,10
4703,11910,Patrik,United Arab Emirates,Good,7.0
4703,680,Tuong,Vietnam,Exceptional,10
4703,207,Laura,Finland,Exceptional,10
4703,31431,Abril,Argentina,Exceptional,10
4703,257,Nicole,Germany,Wonderful,9.0
4703,44741,Dũ,Vietnam,Very Good,8.0
4703,3551,Phú,Vietnam,Exceptional,10
4703,605,Cuong,Vietnam,Wonderful,9.0
4703,4584,Tuấn,Vietnam,Tuyệt vời. Nơi này cho mình cảm giác rất gần gũi và thoải mái. Anh chị chủ rất nhiệt tình.,10
4703,807,Văn,Vietnam,Exceptional,10
4703,27464,Alina-----,Germany,Exceptional,10
4703,1270,Đại,Vietnam,Exceptional,10
4703,108,Sarah,Germany,Exceptional,10
4703,12166,Katja,Germany,Wonderful,9.0
4703,165,Hoàng,Vietnam,Wonderful,9.0
4703,3575,Asger,Denmark,Exceptional,10
4703,715,Anna,Czech Republic,Exceptional,10
4703,377,Anh,Vietnam,Good,7.0
4704,10701,Chia,Australia,Wonderful,9.0
4704,41736,Rosaline,United States,Wonderful,9.0
4704,9814,Tang,Australia,We had a great time at this hotel and would definitely be back,8.0
4704,55004,Perrin,United States,Great Option for Danang.,9.0
4704,9972,Milica,Serbia,"Nice hotel with a great view, location and friendly staff",7.0
4704,4068,Nishant,India,"Awesome experience, will consider again",9.0
4704,185,Robin,United States,"Location is good, value for money",9.0
4704,4723,Magdalena,Poland,Wonderful,9.0
4704,94588,Huyentran,United States,Very Good,8.0
4704,137,Kevin,United States,Wonderful,9.0
4704,3946,Sabrina,Spain,Good,7.0
4704,10748,Toni,Australia,Wonderful,9.0
4704,153,Ngoc,Australia,It was a good experience at the hotel overall,8.0
4704,153,Ngoc,Australia,Overall we had a lovely stay and enjoyed our time.,9.0
4704,1845,Nicholas,United Kingdom,Great stay Great Staff,9.0
4704,5363,Karen,United Kingdom,"Great location, fantastic pool!",9.0
4704,65,Michael,Germany,Wonderful,9.0
4704,10527,Elaine,United Kingdom,First stay in Da Nang and we enjoyed the easy access to beach and places to eat,9.0
4704,3209,Lukasz,Germany,Ok for a short stay.,7.0
4704,94526,Zhenjie,China,Wonderful,9.0
4704,37,Thi,Vietnam,"The room look nice and comfortable for family. We stay shortly so like that already ok. They give us nice view, can see",9.0
4704,1482,Tracypt,Vietnam,Wonderful,9.0
4704,5333,Lucy,Ireland,Good with a few things to fix,8.0
4704,12228,Thet,Australia,Cosy,8.0
4704,3948,Rosalie,Australia,Good,7.0
4704,3154,Tina,Australia,"Minh, My and all the staff were lovely and very helpful in sorting our tours and transport.",9.0
4704,972,Rachael,Australia,Close to the Glitter strip of Danang,9.0
4704,22,Joseph,China,I would come back again because of the wonderful service.,9.0
4704,2085,Harry,United Kingdom,Really good value for money.,9.0
4704,5529,Ba,Australia,"reception staff are very helpful and friendly especially Minh, Linh, Uyên, My and Chung at the front lobby. To sum it up",9.0
4704,10773,Siddharth,India,Wonderful,9.0
4704,10873,Rituparna,India,Wonderful,9.0
4704,3199,Danny,Australia,Would stay again if we come back to Da Nang. Just a hundred metres and  you’re down the beach.,9.0
4704,9563,Donny,United Kingdom,Nice clean hotel in a good location with plenty local cafes and street food. Perfect for the beach,9.0
4704,5333,Lucy,United Kingdom,clean and luxurious,9.0
4704,461,Tan,Singapore,Service with A Smile,8.0
4704,68,Paul,Australia,Excellent,10
4704,1675,Zach,Australia,Excellent,10
4704,36627,Guerline,United States,The pool !,5.0
4704,94133,Inquest2c,United States,Wonderful location to explore Danang -- especially the beaches and some terrific restaurants.,10
4704,94024,Dipanka,India,Exceptional,10
4704,403,Maksim,Russia,"Great views, number of disappointing details",6.0
4704,46728,Geeta,South Africa,Disappointing,4.0
4704,5496,Dean,United States,Great location to stay if you visit Danang!,10
4704,7249,Annette,South Africa,"We had a very pleasant stay at the Santa , staff were excellent, efficient and attentive.",10
4704,6047,Matej,Czech Republic,Highly recommended,10
4704,4097,Sparsh,India,Bad behaviour,1.0
4704,65,Michael,United Kingdom,Highly recommended for location and staff,10
4704,7501,Nang,United States,"Really clean, fancy, and friendly overall.",10
4704,25718,Liang,,Exceptional,10
4704,3290,Steffie,Australia,Overall it was ok just to sleep.,5.0
4704,16,Mike,United Kingdom,"I’ve stayed in a range of hotels from 7* (Middle East) to NO star, but I’ve never been in one that couldn’t let you use",3.0
4704,17704,Saikat,India,recommended for danang stay.,10
4704,70439,Sangok,South Korea,Exceptional,10
4704,3829,Bethany,United Kingdom,"great location, view, friendly staff",10
4704,5503,Lee,Australia,great location with awesome staff would definitely stay there again,10
4704,468,Philipp,Germany,Nice hotel with a great view and friendly staff,10
4704,233,Minh,Australia,have good exp at this hotel; friendly staff especially: My and Minh,10
4704,26199,Padraig,Ireland,Fantastic,10
4704,1234,Georg,Austria,Exceptional,10
4704,4319,Wiktor,Poland,Bad,1.0
4704,618,Anonymous,Sweden,Exceptional,10
4704,35459,Sangwon,South Korea,산타 럭셔리 호텔 보통,8.0
4704,294,Emmanuel,France,Bon rapport qualité prix,7.0
4704,7367,Yuki,Hong Kong,コスパ最高,7.0
4704,327,Gérard,France,Très bien,9.0
4704,3291,Hamza,Morocco,Wonderful,9.0
4704,11082,Rami,Germany,Very Good,8.0
4704,7692,Raphaele,Vietnam,Very Good,8.0
4704,132,Michel,France,Wonderful,9.0
4704,2274,Bá,Vietnam,Tuyệt vời,9.0
4704,13382,Fredrik,Norway,Fint och prisvärt hotell i bra läge.,9.0
4704,3849,Li,Taiwan,Wonderful,9.0
4704,37,Thi,Vietnam,Tuyệt vời so với giá,8.0
4704,4584,Tuấn,Vietnam,Tuyệt vời. Phù hợp cho gia đình bạn bè.,9.0
4704,3325,Sven,Germany,Super freundliche Mitarbeiter und Hotel zum wohlfühlen,9.0
4704,7061,Ton,Vietnam,Khá hài lòng!,7.0
4704,37,Thi,France,Wonderful,9.0
4704,2734,Werner,Switzerland,Wonderful,9.0
4704,45421,カツキ,Japan,Very Good,8.0
4704,37,Thi,France,Wonderful,9.0
4704,94152,다희,Ghana,Good,7.0
4704,3441,Hyun,South Korea,Wonderful,9.0
4704,11627,Tzu,Taiwan,Wonderful,9.0
4704,138,Nguyen,Vietnam,Good,7.0
4704,53,Monique,Canada,Wonderful,9.0
4704,79,Van,France,Bravo,8.0
4704,15537,Maho,Vietnam,Fair,5.0
4704,4584,Tuấn,Vietnam,muốn ở chơi thêm mấy hôm để được ở Santa,10
4704,50429,Mariangeles,Spain,Volvería a repetir,10
4704,3873,Pui,Malaysia,Fair,5.0
4704,208,Marie,France,Service top accueil chaleureux.,10
4704,168,Andy,Vietnam,Exceptional,10
4704,4827,Christian,France,n'y allez pas,4.0
4704,4292,Klaus,Germany,Fair,5.0
4704,618,Anonymous,Germany,"sehr schön, um Da Nang zu erkunden",9.0
4704,618,Anonymous,Vietnam,khá ok,8.0
4704,618,Anonymous,Sweden,Exceptional,10
4704,618,Anonymous,Sweden,Tốt,10
4704,618,Anonymous,Sweden,Tốt,10
4704,11425,Rajitha,India,Very Good,8.0
4704,79,Van,Australia,Wonderful,9.0
4704,499,James,Germany,Wonderful,9.0
4704,4174,Sachin,South Korea,Wonderful,9.0
4704,6610,Binod,Nepal,Wonderful,9.0
4704,6712,Ivy,Australia,Wonderful,9.0
4704,93829,Mayukhi,India,Wonderful,9.0
4704,94894,Pierrecz,Canada,Very Good,8.0
4704,22932,Britney,Australia,Very Good,8.0
4704,851,Tony,Australia,Fair,5.0
4704,3436,Phillip,United Kingdom,Fair,5.0
4704,32605,Reenoka,South Africa,Exceptional,10
4704,94421,Pavni,India,Exceptional,10
4704,94308,Sambuddha,India,Exceptional,10
4704,152,Robert,Australia,Pleasant,6.0
4704,4242,Uyen,United States,Exceptional,10
4704,138,Nguyen,Australia,Angela very helpful and friendly,10
4704,51663,Nilanjana,India,Exceptional,10
4704,51663,Nilanjana,India,Exceptional,10
4704,14212,Pj,Ireland,Exceptional,10
4704,94752,Cemaiya,United States,Exceptional,10
4704,12228,Thet,Australia,Exceptional,10
4704,93962,Tapper,New Zealand,Exceptional,10
4704,1732,J,Vietnam,Exceptional,10
4704,72419,Ramarao,Qatar,Exceptional,10
4704,618,Anonymous,United Kingdom,Good,7.0
4704,1273,Yuko,Japan,Wonderful,9.0
4704,5824,Alexa,Hungary,Good,9.0
4704,813,Trần,Vietnam,Very Good,8.0
4704,94499,博偉,Taiwan,Wonderful,9.0
4704,1556,Thùy,Vietnam,Wonderful,9.0
4704,94463,Ryuran,South Korea,Wonderful,9.0
4704,457,Hoa,Vietnam,"Kỳ nghỉ tại Santa rất tuyệt, nhân viên thân thiện, lễ tân hỗ trợ khách rất nhiều, nhớ tên mỗi bạn Uyên My 😍",9.0
4704,93950,Yuantsui,Taiwan,面對海景房間很美，早餐每天都有變化，服務人員My和DUYEN十分熱心。,9.0
4704,19,Manuel,Spain,Wonderful,9.0
4704,4864,Hoà,Vietnam,Very Good,8.0
4704,94437,승남,South Korea,Wonderful,9.0
4704,32825,Dasom,South Korea,Wonderful,9.0
4704,39413,Magyar,Hungary,Wonderful,9.0
4704,4418,Camila,Argentina,Wonderful,9.0
4704,615,Nhan,Vietnam,Wonderful,9.0
4704,2166,Dao,Vietnam,Exceptional,10
4704,2166,Dao,Vietnam,Exceptional,10
4704,2077,Antonia,Spain,Exceptional,10
4704,13667,Arrate,Spain,Exceptional,10
4704,647,Bich,Vietnam,Exceptional,10
4704,153,Ngoc,Vietnam,Exceptional,10
4704,299,Giang,France,Exceptional,10
4704,68,Paul,Germany,Exceptional,10
4704,94792,創仁,Taiwan,Exceptional,10
4704,73830,Trikm,Saudi Arabia,Exceptional,10
4704,12941,Ao,Australia,Exceptional,10
4704,6668,Siu,Hong Kong,Exceptional,10
4704,3790,Juliette,France,Exceptional,10
4702,31677,Jeongmin,South Korea,Exceptional,10
4702,48062,Yuli,Canada,Exceptional,10
4702,1237,Greg,Australia,Highly recommended,9.0
4702,4876,Patrick,Ireland,Short visit for 3 single lads,8.0
4702,3972,Laurine,France,Exceptional,10
4702,118,Anton,New Zealand,"Very enjoyable stay, great breakfasts, location and friendly staff",9.0
4702,41071,Suhyeon,South Korea,Exceptional,10
4702,35540,Modesty,Australia,Very con isn’t to beach,8.0
4702,34,Martin,Slovakia,Exceptional,10
4702,21468,Yue,China,Exceptional,10
4702,37041,Agshin,Azerbaijan,Exceptional,10
4702,176,Daria,Estonia,Wonderful,9.0
4702,10081,Hans-peter,Germany,Great!,9.0
4702,929,Bianca,Romania,Very good value for money,10
4702,2302,Stephen,Hong Kong,Great price and location,8.0
4702,34,Martin,New Zealand,A Very Enjoyable Stay.,8.0
4702,2145,Helen,New Zealand,Exceptional,10
4702,768,Hữu,Vietnam,Very Good,8.0
4702,13401,Sanders,Australia,Absolutely beautiful place and and amazing to visit,10
4702,94606,Аndrey,Russia,"A great stay, a great staff, for a a great value. Thak you again.",9.0
4702,91031,Reelika,Estonia,A hotel past its prime and in need of serious refreshment,4.0
4702,2302,Stephen,Ireland,Fine for a budget stay.,7.0
4702,138,Nguyen,Vietnam,Good,7.0
4702,11742,Remi,Vietnam,Good location in Nha Trang,7.0
4702,11192,Janus,Denmark,Good,7.0
4702,27,Viet,Poland,tuyệt vời,10
4702,4090,Anita,Switzerland,Wonderful,9.0
4702,93924,Bandon,France,Wonderful,9.0
4702,65,Michael,Germany,❤️,10
4702,626,Hưng,Vietnam,Very good,9.0
4702,4882,Luu,Vietnam,rất thoải mái cùng gia đinh và bạn bé,9.0
4702,3732,Wei,Taiwan,CP值還不錯,8.0
4702,581,Marina,Russia,Very Good,8.0
4702,713,Lan,Vietnam,Gia đình mình đã có 1 kỳ nghỉ thật tuyệt vời.,10
4702,255,Tran,Vietnam,Very Good,8.0
4702,138,Nguyen,Vietnam,Very Good,8.0
4702,1826,Lola,France,Very Good,8.0
4702,84910,Svetlana_tsepenko,Russia,Wonderful,9.0
4702,2364,Khắc,Vietnam,Very Good,8.0
4702,61556,Aliaxander,Belarus,Wonderful,9.0
4702,94615,Лапитэйшан,Russia,Exceptional,10
4702,3791,Celine,Denmark,"Jeg har virkeligt nydt mit ophold. Jeg var der næsten en uge, og personalet fik mig til at føle mig hjemme. Det gælder a",10
4702,31340,Sunjoo,South Korea,Wonderful,9.0
4702,1234,Georg,Germany,Das Zimmer war groß und angenehm. Das Personal war sehr freundlich. Das Frühstück war sehr gut.,8.0
4702,268,Thu,Vietnam,Wonderful,9.0
4702,153,Ngoc,Vietnam,Tuyệt vời,9.0
4702,2928,Marvin,Germany,"Wunderschön, vielen Dank 🙏",10
4702,472,Hồ,Vietnam,Exceptional,10
4702,138,Nguyen,Vietnam,Ok,8.0
4702,307,Konstantin,Russia,Wonderful,9.0
4702,344,Thảo,Vietnam,Exceptional,10
4702,506,Yu,Taiwan,Exceptional,10
4702,4584,Tuấn,Vietnam,Exceptional,10
4702,18,Đinh,Vietnam,Trải nghiệm tốt,9.0
4702,4584,Tuấn,Vietnam,Exceptional,10
4702,766,Nguyễn,Vietnam,Khách sạn tuyệt vời. 10 điểm,10
4702,4812,Jasmine,Vietnam,Exceptional,10
4702,42458,주연,South Korea,Exceptional,10
4702,3,Lê,Vietnam,"TỐT ĐẸP HƠN CẢ TƯỞNG TƯỢNG, LẦN TỚI SẼ Ở LẠI KHÁCH SẠN NÀY",10
4702,357,Lệ,Vietnam,Tuyệt vời,10
4702,4237,Vo,Vietnam,Very Good,8.0
4702,35279,Voronova,Russia,Exceptional,10
4702,134,Vân,Vietnam,Wonderful,9.0
4702,134,Vân,Vietnam,Wonderful,9.0
4702,335,Quoc,Vietnam,Very Good,8.0
4702,492,Svetlana,Russia,Wonderful,9.0
4702,13346,Johann,Germany,Wonderful,9.0
4702,79,Van,Vietnam,Tuyệt vời,10
4702,79,Van,Vietnam,Tuyệt vời,10
4702,79,Van,Vietnam,Tuyệt vời,10
4702,2403,Quynh,Vietnam,Very Good,8.0
4702,12748,Lữ,Vietnam,"Khách sạn gần biển, đường rộng thoáng mát. Phòng ốc rộng, thoải mái, sạch sẽ làm chuyến đi của chúng tôi tốt đẹp.",10
4702,3883,Dang,Vietnam,Nha Trang rất đẹp và nhiều điểm vui chơi hấp dẫn.,8.0
4702,780,Joachim,Germany,Exceptional,10
4702,3382,Hue,Vietnam,Tuyệt vời,8.0
4702,299,Giang,Vietnam,Exceptional,10
4702,814,Huyen,Vietnam,Exceptional,10
4702,79,Van,Vietnam,Exceptional,10
4702,183,Hà,Vietnam,tuyệt vời,10
4702,766,Nguyễn,Vietnam,rất tuyệt vời,10
4702,3010,Alan,Vietnam,Exceptional,10
4702,1632,Lieu,Vietnam,Quá tuyệt vời,10
4702,2367,Alvaro,Spain,"Bien, en la media pero creo que ha opciones más",7.0
4702,4841,Eva,France,Good,7.0
4702,346,Natalia,Russia,Pleasant,6.0
4702,451,Andrei,Russia,Fair,5.0
4702,172,Claudia,Italy,"Nuovo, comodo e pulito.",7.0
4702,573,Khanh,Vietnam,Good,7.0
4702,766,Nguyễn,Vietnam,Tạm ổn nếu không có yêu cầu quá cao về cơ sở vật chất. Địa điểm thuận lợi,3.0
4702,52080,Byungin,United States,Pleasant,6.0
4702,346,Natalia,Russia,Не более 2х звезд! Это мрак,1.0
4702,215,Phuong,Germany,Wir haben uns super wohl gefühlt,7.0
4702,12472,Nương,Vietnam,Pleasant,6.0
4702,233,Minh,Vietnam,Disappointing,4.0
4702,267,Vinh,Vietnam,Fair,5.0
4702,95010,Siamion,Belarus,"Разочарован системой бронирования через букинг, так как уже не первая поездка у нас, стоят высокие рейтинги, а по факту",3.0
4702,524,Chau,Vietnam,Lưu trú tại ks ok.,7.0
4702,344,Thảo,Vietnam,Fair,5.0
4702,590,Hồng,Vietnam,Good,7.0
4702,618,Anonymous,Vietnam,"Khách sạn sạch sẽ, phòng nghỉ hiện đại, tiện nghi. Mình có đặt thêm 1 phòng mà bạn tên Hưng làm sell đáp ứng kịp thời kh",10
4702,499,James,United Kingdom,Very Good,8.0
4702,373,Nhat,Australia,Very Good,8.0
4702,497,Alexander,Russia,Exceptional,10
4702,94337,Marygil,Vietnam,Very Good,8.0
4702,352,Charles,United States,Very Good,8.0
4702,215,Phuong,Vietnam,Very Good,8.0
4702,73734,Undrakh,Mongolia,Very Good,8.0
4702,73734,Undrakh,Mongolia,Wonderful,9.0
4702,73734,Undrakh,Mongolia,Very Good,8.0
4702,93943,Glacy,Vietnam,Exceptional,10
4702,4308,Ngan,Australia,Very Good,8.0
4702,680,Tuong,Vietnam,Very Good,8.0
4702,233,Minh,Vietnam,Wonderful,9.0
4702,543,Tom,Australia,Exceptional,10
4702,278,Chi,Vietnam,Good,7.0
4702,34,Martin,New Zealand,Pleasant,6.0
4702,94668,Enkhtsetseg,Mongolia,Pleasant,6.0
4702,153,Ngoc,Vietnam,Wonderful,9.0
4702,630,Aleksandr,Vietnam,Exceptional,10
4702,93812,Riabova,Russia,Exceptional,10
4702,3,Lê,Vietnam,Exceptional,10
4702,3,Lê,Vietnam,Exceptional,10
4702,10923,Juhui,South Korea,Wonderful,9.0
4702,3,Lê,Vietnam,Exceptional,10
4702,581,Marina,Russia,Exceptional,10
