HotelID,UserID,User,Country,Review,Rating
5701,138,Nguyen,Vietnam,Great homestay,9.0
5701,2126,David,France,Standing avec joli extérieur,8.0
5701,338,Mai,Vietnam,Thích,8.0
5701,655,Alex,United Kingdom,Very Good,8.0
5701,766,Nguyễn,Vietnam,Lần đầu trải nghiệm.cũng là lần cuối,1.0
5701,15212,Shigeo,Japan,Wonderful,9.0
5701,8536,Urszula,Germany,Bester Empfehlung,9.0
5701,230,Linh,Vietnam,Wonderful,9.0
5701,565,Thủy,Vietnam,Wonderful,9.0
5701,230,Linh,Vietnam,Nên đi,10
5701,2778,Chien,Vietnam,Very Good,8.0
5701,10496,Aneta,Czech Republic,Good,7.0
5701,138,Nguyen,Vietnam,Pleasant,6.0
5701,747,Duc,Vietnam,Exceptional,10
5701,357,Lệ,Vietnam,Exceptional,10
5706,19478,Xuong,Australia,Terrible and definitely wont be a next time. Shit.,3.0
5706,187,John,United Kingdom,Very Good,8.0
5706,79,Van,United States,"Host blamed on booking.com error because the property was not available even though we got booking confirmation, then la",1.0
5706,8785,Kitty,Vietnam,CLEAN AND COMFORTABLE,10
5706,3067,Kamil,Poland,Bad,1.0
5706,138,Nguyen,United States,Quá tệ,1.0
5706,68,Paul,United States,Nếu có thể tôi sẽ cho 0 zero start,1.0
5706,40236,Noora,Finland,Bad,1.0
5706,4432,Florence,France,Bad,1.0
5706,452,Thư,Vietnam,Nhận đặt phòng đến giờ khách tới nhận phòng ko giao nói ko có phòng xong chặn điện thoại ko trả tiền lại cho khách,1.0
5706,106480,Lantuyet,Vietnam,"Phòng rộng, nhà sạch vị trí gần Land Mark 81",10
5706,10457,Vivian,Vietnam,Exceptional,10
5706,5480,Mehdi,France,Exceptional,10
5703,407,Daniel,United Kingdom,"I booked this apartment for my partner during the nha trang floods, the host was very compassionate.",10
5703,64530,Lonny,Australia,5 ⭐️⭐️⭐️⭐️⭐️ HIGHLY RECOMMENDED! Will return again here God willing 🙏❤️,10
5703,252,Kim,Vietnam,Exceptional,10
5703,5,Will,United Kingdom,Perfect,10
5703,4219,Haley,Canada,Very Good,8.0
5703,252,Kim,Australia,Central Nha Trang,9.0
5703,4687,Pascal,Germany,Exceptional,10
5703,24,Lynn,Vietnam,Exceptional,10
5703,11833,Levent,Turkey,Pleasant,6.0
5703,2268,Yvonne,Singapore,Good,7.0
5703,32676,Halle,United States,Good,7.0
5703,373,Nhat,Vietnam,Okay to stay here but will greater if no bad smell and musty smell.,6.0
5703,681,Sergei,Portugal,Unbearable noise,3.0
5703,793,Iana,Russia,Отлично,10
5703,681,Sergei,Russia,"Удобно, комфортно, отличный вид на бассейн и море.",10
5703,303,Tatiana,Russia,Exceptional,10
5703,105701,경기도용가리,South Korea,친절한 호스트!!,10
5703,4894,Sergey,Russia,Exceptional,10
5703,2245,Alena,Russia,Wonderful,9.0
5703,630,Aleksandr,Russia,Отличный отдых.,10
5703,492,Svetlana,Russia,Wonderful,9.0
5703,516,Larisa,Russia,Exceptional,10
5703,813,Trần,Vietnam,Sẽ quay lại,10
5703,1097,Yuri,Russia,Wonderful,9.0
5703,27924,فايز,Saudi Arabia,Exceptional,10
5703,590,Hồng,Vietnam,Exceptional,10
5703,42687,Hussah,Saudi Arabia,إقامة رائعة وموفقة 👌,10
5703,2022,George,Russia,Exceptional,10
5703,96180,Gabit,Kazakhstan,Exceptional,10
5703,7750,Nadezda,Russia,Wonderful,9.0
5703,7243,Zhanna,Russia,Very Good,8.0
5703,83,Irina,United Kingdom,Отличный номер на 18 этаже!,10
5703,630,Aleksandr,Russia,Exceptional,10
5703,681,Sergei,Poland,Exceptional,10
5703,204,Pham,Vietnam,Exceptional,10
5703,2169,Hung,Vietnam,"Nhìn chung thì căn hộ rất ổn trong tầm giá. Chủ lịch sự. Gần biển, gần trung tâm.",8.0
5703,4191,Diệu,Vietnam,Tuyệt vời,10
5703,715,Anna,Russia,Exceptional,10
5703,883,Sylvie,France,Exceptional,10
5703,37,Thi,Vietnam,Very Good,8.0
5703,106324,Wanja111,Russia,Лучшее место в Нячанге!,10
5703,105677,창현,South Korea,Exceptional,10
5703,508,Lam,Vietnam,Exceptional,10
5703,630,Aleksandr,Kazakhstan,"Квартира очень уютная , есть все необходимое для проживания!",10
5703,19318,Ксения,Russia,Good,7.0
5703,106527,Valeriay,Russia,Good,7.0
5703,14,Thanh,Australia,Wonderful,9.0
5703,136,Roman,Russia,Exceptional,10
5703,2700,Louis,United States,Exceptional,10
5703,335,Quoc,Vietnam,Wonderful,9.0
5703,9799,Dina,Thailand,Exceptional,10
5703,16,Mike,United States,Exceptional,10
5703,80,Olga,Russia,Exceptional,10
5703,2323,Oksana,Russia,Exceptional,10
5703,243,Margarita,Russia,Exceptional,10
5703,3163,Dmytro,Ireland,Exceptional,10
5703,106346,Romaldas,Russia,Exceptional,10
5703,824,Tấn,Vietnam,Exceptional,10
5703,37,Thi,Vietnam,Very Good,8.0
5703,4733,Ivan,Turkey,Wonderful,9.0
5703,339,Long,Vietnam,Wonderful,9.0
5703,37,Thi,Vietnam,Wonderful,9.0
5703,818,Анастасия,Ukraine,Pleasant,6.0
5708,26701,Manikanta,India,"Everything. The size of the room, value for money, they care about the guest",10
5708,12029,Varghese,United Kingdom,Amazing experience! Grateful,10
5708,105885,Faraaz,India,Very Good,8.0
5708,105868,Secret,Thailand,Awesome,10
5708,6880,Satya,South Africa,Wonderful,9.0
5708,18485,Prachi,India,Wonderful,9.0
5708,12852,Mohan,Malaysia,Wonderful,9.0
5708,778,Denis,Russia,Отличное место!,10
5708,220,Mariia,Russia,Exceptional,10
5708,85817,26,Vietnam,Một kỳ nghỉ tuyệt vời,10
5708,1478,Wong,Hong Kong,Pleasant,6.0
5708,65057,Vishwas,India,Wonderful,9.0
5708,5464,Banerjee,India,Exceptional,10
5709,4973,Ma,Vietnam,Wonderful,9.0
5710,610,Hải,Vietnam,Phòng đẹp tuyệt vời,10
5710,580,Phương,Vietnam,Wonderful,9.0
5713,3378,William,Singapore,Wonderful,9.0
5713,341,Jean,Vietnam,Very disappointing place !,4.0
5713,106114,Huonguiux,Vietnam,Very Good,8.0
5713,153,Ngoc,Australia,Exceptional,10
5713,9167,Sourabh,India,Exceptional,10
5713,86201,Avegail,Australia,Good,7.0
5713,3315,Thuý,Vietnam,Exceptional,10
5713,517,Nhung,Vietnam,Very Good,8.0
5713,106063,Semion,Russia,Very Good,8.0
5707,5230,Shelley,Australia,"Great welcoming and friendly hosts, breakfast, value for money",10
5707,105997,Ernyue,Malaysia,Felt like home!,10
5707,11470,Bárbara,Argentina,Highly recommended accommodation,10
5707,16397,Alissa,Netherlands,Amazing stay and host,10
5707,1975,Marcus,Germany,Thank you so much!,10
5707,21477,Karon,Canada,Fantastic stay at Hanh and Nhung Villa,10
5707,5333,Lucy,United Kingdom,A welcoming and peaceful stay with a wonderful host.,10
5707,44496,Brionna,Canada,Amazing spot to stay while in Hoi An!,10
5707,1200,Benjamin,United Kingdom,"Stayed 4 nights, loved it from start to finish",10
5707,51,Brian,Canada,Nhung and Hanh made me feel very much at home.,10
5707,2302,Stephen,Jersey,Exceptional,10
5707,12075,Kristin,United States,Best place to stay in Hoi An!,10
5707,5140,Carlos,Peru,Exceptional,10
5707,208,Marie,New Zealand,Hanh Nhung Villa - The Best,10
5707,782,Adam,Australia,Felt very comfortable staying at Hanh Nguyen Villa. Was very cosy given it does not have many rooms. Having a pool was a,10
5707,22883,Tia,United Kingdom,"fabulous host, warm and welcoming.",10
5707,1940,Nancy,Germany,Wonderful,9.0
5707,407,Daniel,Slovakia,Exceptional,10
5707,474,Markus,Sweden,Exceptional,10
5707,5846,Lynne,Canada,Love this family run hotel!,10
5707,49370,Savina,Singapore,Exceptional,10
5707,4312,Camille,France,Exceptional,10
5707,7278,Leticia,Spain,Lovely room in a wonderful household,10
5707,106166,Ioceaneb,France,Exceptional,10
5707,4129,Thais,France,Amazing,10
5707,585,Mathilde,Norway,Exceptional,10
5707,105797,Alconera,Philippines,Wonderful,9.0
5707,53,Monique,Australia,A beautiful place with beautiful people. Made our experience in Hoi An one we’ll never forget!,10
5707,11480,Eoin,Ireland,Exceptional,10
5707,1687,Ronald,Australia,My choice in Hoi An.,10
5707,3875,Edwin,France,Exceptional,10
5707,4700,Bart,Netherlands,One of the best stays we had in our 3 months trip,10
5707,22640,Szimonetta,Hungary,Wonderful,9.0
5707,5255,Gabriela,Romania,best host and best value,10
5707,942,Ben,Australia,"Lovely, relaxing, friendly. highly recommended",10
5707,919,Vicki,Australia,fantastic lovely family so nice,10
