HotelID,UserID,User,Country,Review,Rating
7902,83,Irina,Russia,Спасибо за гостеприимство!,8.0
7903,4997,Johnny,United States,Recommend!,10
7903,5530,Chris,Australia,Kỳ nghỉ gia đình đúng nghĩa,10
7903,138,Nguyen,Vietnam,Lựa chọn quá ổn ở Vũng Tàu nha,10
7901,3160,Matt,Australia,Enjoyable and I’ll be back very soon hopefully,9.0
7901,69,Andrew,United Kingdom,Very Good,8.0
7901,2540,Glenn,Australia,Good,7.0
7901,28421,Rona,United Kingdom,Wonderful,9.0
7901,129713,Mcgeachin,Australia,Exceptional,10
7901,13197,Takahiro,Japan,Nice stay!,10
7901,187,John,United States,Definitely stay there next trip. Nice buffet breakfast. The staff was the best very helpful and friendly!,10
7901,2323,Oksana,United Arab Emirates,"Recommend for families with kids, but think about breakfast around…",10
7901,129467,Samantha73,United Kingdom,Wonderful family apartment! We will be back!,10
7901,5565,Selina,Australia,Nice hotel in the heart of Nha Trang. Beach view from pool and balcony. Friendly staff,10
7901,5220,Ahmed,Vietnam,Amazing place and location is good,10
7901,2540,Glenn,Australia,Easy and relaxed.,10
7901,104,Steve,Australia,You will not find better in Nha Trang,10
7901,104,Steve,Australia,Almost perfect,10
7901,2247,Olivier,France,Excellent rapport qualité prix,9.0
7901,4608,Nghĩa,Vietnam,Không như ý,7.0
7901,4827,Christian,Germany,Good,7.0
7901,63106,Icham,France,Très bon rapport qualité prix !,8.0
7901,11088,Gert,Netherlands,Prima,8.0
7901,116,Peter,Sweden,Fint boende nära allt du behöver!,9.0
7901,813,Trần,Vietnam,Cảm ơn ks rất nhiều,9.0
7901,14406,Jakoline,Netherlands,We hadden een fijn verblijf in Asia Paradise. Zeker goede prijs kwaliteit verhouding.,8.0
7901,329,Nguyên,Vietnam,Wonderful,9.0
7901,500,Hai,Vietnam,Tốt,7.0
7901,192,Nghia,Vietnam,"Ki nghi rất OK, cho ở tạm ok",7.0
7901,22896,Siw,Norway,Kommer til å bo her igjen,10
7901,79,Van,Germany,Fair,5.0
7901,230,Linh,Vietnam,Pleasant,6.0
7901,621,Александр,Russia,Fair,5.0
7901,23565,Esina,Vietnam,Exceptional,10
7901,588,Phan,Vietnam,Exceptional,10
7901,40596,Zakhriddin,Russia,Exceptional,10
7901,4958,Tatyana,Estonia,"Завтраки здесь не хуже , чем в соседних отелях (даже немного лучше), потому что помимо яичницы делают блинчики. Персонал",6.0
7901,12576,Эдуард,Russia,Bad,1.0
7901,361,Aleksei,Russia,Bad,1.0
7901,581,Marina,Vietnam,"Хотелось бы, чтобы через год гостей стало больше и на завтраке нас ждал шведский стол",10
7901,1055,Bradley,Australia,Wonderful,9.0
7901,19546,Mykhailo,Ukraine,Very Good,8.0
7901,50,Tu,Vietnam,Very Good,8.0
7901,2020,Jamie,United States,Exceptional,10
7901,3739,Fernando,United States,Exceptional,10
7901,2808,Piotr,United Kingdom,Exceptional,10
7901,72072,Baasansuren,Mongolia,Bad,1.0
7901,3010,Alan,United States,Fair,5.0
7901,2319,Josh,United Kingdom,Pleasant,6.0
7901,3524,Nick,Netherlands,Wonderful,9.0
7901,2971,Sascha,Germany,Good,7.0
7901,2510,Christophe,Vietnam,Very Good,8.0
7901,4076,Eric,Vietnam,Very Good,8.0
7901,361,Aleksei,United Arab Emirates,Very Good,8.0
7901,43972,Yann94,France,Wonderful,9.0
7901,3244,Chan,South Korea,Pleasant,6.0
7901,129780,Zhumabekov,Kazakhstan,Exceptional,10
7901,5445,Mariya,Turkey,Exceptional,10
7901,2323,Oksana,Vietnam,Exceptional,10
7901,361,Aleksei,Russia,Exceptional,10
7901,621,Александр,Russia,Fair,5.0
7901,5099,Юрий,Kazakhstan,Pleasant,6.0
7901,2636,Yves,Netherlands,Pleasant,6.0
7901,620,Trúc,Vietnam,Exceptional,10
7904,90815,Salmah,Malaysia,Very Good,8.0
7904,129986,Saifulrizal,Brunei,Wonderful,9.0
7904,499,James,United Kingdom,Wonderful,9.0
7904,1356,Siti,Malaysia,Awesome,9.0
7904,129784,Sarantuya,Mongolia,very bad,2.0
7904,129811,Fiezwan,Malaysia,Excellent,10
7904,24723,Khadijah,Malaysia,Fair,5.0
7904,1367,Nurul,Malaysia,Exceptional,10
7904,1356,Siti,Malaysia,Exceptional,10
7904,3016,Nor,Malaysia,had a perfect honeymoon stay,10
7904,50734,Priyankar,India,"Average, over priced",3.0
7904,76921,Aisyah,Malaysia,Pleasant,6.0
7904,1101,Kerry,Australia,Excellent lovely staff,10
7904,7794,Saiful,Malaysia,Hotel Staff should be more alert and prepared,3.0
7904,130053,Teerintorn,Thailand,Wonderful,9.0
7904,129793,Vivanxay,Vietnam,Very Good,8.0
7904,71852,Parichat,Thailand,Very Good,8.0
7904,129596,Peypey,Malaysia,很棒,8.0
7904,800,Na,Thailand,Exceptional,10
7904,130020,Immatez,Thailand,Pleasant,6.0
7904,3921,Yen,Taiwan,不推薦,5.0
7904,129728,Worapat,Thailand,Good,7.0
7904,129728,Worapat,Thailand,Good,7.0
7904,64165,Honda,Japan,Wonderful,9.0
7904,106236,Hajah,Brunei,I really enjoyed my stay at this hotel. The check-in process was smooth and the staff were professional and welcoming. T,10
7904,66425,Kodai,Japan,Poor,3.0
7904,129997,Juthanoot,Thailand,Exceptional,10
7904,2317,Neda,Serbia,Exceptional,10
7904,129680,Angkhana,Thailand,Fair,5.0
7904,129466,Rodcharek,Thailand,Exceptional,10
7904,129669,Sililat,Laos,Exceptional,10
7904,129853,Nanthatcha,Thailand,Exceptional,10
7904,129785,Khamchey,Thailand,Exceptional,10
7904,3436,Phillip,Germany,Exceptional,10
7904,20887,Akbar,Australia,Exceptional,10
7904,346,Natalia,Russia,Wonderful,9.0
7904,391,Ekaterina,Russia,Very Good,8.0
7904,1624,Miho,Japan,Wonderful,9.0
7904,451,Andrei,Russia,Wonderful,9.0
7904,129793,Vivanxay,Vietnam,Wonderful,9.0
7904,40690,Chiao-hsi,Taiwan,Wonderful,9.0
7904,130077,Handwriting,United Kingdom,Very Good,8.0
7904,117125,Jongtae,Thailand,Good,7.0
7904,129454,มิ้ว,Thailand,Exceptional,10
7905,7879,Edmond,China,"Cool place, recommend for backpackers.",7.0
