HotelID,UserID,User,Country,Review,Rating
2701,2491,Thao,Australia,Very Good,8.0
2701,55380,Vidarw,Norway,Disappointing,4.0
2701,242,Vladimir,Kazakhstan,Disappointing,4.0
2701,941,Marek,Taiwan,Very Poor,2.0
2701,62242,Sarandos,Greece,Good,7.0
2701,220,Mariia,Russia,Very Good,8.0
2701,124,Trang,United States,Tuyệt vời,9.0
2701,12787,Kurt,Germany,Very Good,8.0
2701,669,Thị,Vietnam,Good,7.0
2701,278,Chi,Taiwan,"第二次入住，旺季週末不好訂房，這間性價比真的很高，google評論也都是正面的，所以再次入住，這次住307比2樓的房間大，4個大人ok, 但房間冰箱壞了，老闆有來修理，但還是不冰，樓下商店很多，建議喝冷飲的時候再買就好",9.0
2701,278,Chi,Taiwan,就在富國夜市附近，離早市也很近，附近有2家賣法棍6點就開，很適合早班飛機離開富國島的旅客購買當早餐和飛機餐。有電梯，住202房，4個大人住有點擠，沒付吹風機，但衛生和位子舒適度都對得起價格，CP值超高。,9.0
2701,4958,Tatyana,Russia,"Супер , советую",9.0
2701,818,Анастасия,Russia,Цена=качество,7.0
2701,14674,Luyến,Vietnam,Very Good,8.0
2701,61613,Meng-li,Taiwan,Very Good,8.0
2701,8557,Олег,Russia,Wonderful,9.0
2701,778,Denis,Indonesia,Good,7.0
2701,62104,Tsaiyun,Taiwan,只能付現,9.0
2701,17949,Oona,Finland,Very Good,8.0
2701,7630,Armand,Belgium,Geweldig,9.0
2701,403,Maksim,Russia,Good,7.0
2701,3770,Ricardo,Brazil,Ótima relação custo-benefício,9.0
2701,1524,Laurent,France,Wonderful,9.0
2701,17675,Takhir,Uzbekistan,Wonderful,9.0
2701,4841,Eva,Australia,décevant,4.0
2701,26211,Vig,Armenia,Exceptional,10
2701,41611,Mamoun,France,Exceptional,10
2701,257,Nicole,Peru,Exceptional,10
2701,32558,Ramil,Kazakhstan,Pleasant,6.0
2701,497,Alexander,Belarus,Exceptional,10
2701,62110,Мила,Russia,Exceptional,10
2701,63110,Zauresh,Kazakhstan,Very Poor,2.0
2701,2472,Dariusz,Poland,Exceptional,10
2701,1788,Corinne,France,Pleasant,6.0
2701,430,Adrian,Spain,Exceptional,10
2701,766,Nguyễn,Vietnam,Fair,5.0
2701,268,Thu,Vietnam,Tuyệt vời,10
2701,2047,Sabina,Kazakhstan,Хороший отель,10
2701,8794,Lundström,Sweden,Allt var bra. Inga dåliga överraskningar.,10
2701,167,Sophia,Canada,Very Good,8.0
2701,62974,Debnath,Vietnam,Very Good,8.0
2701,382,Tuyet,Vietnam,Good,7.0
2701,153,Ngoc,Australia,Exceptional,10
2701,26082,Ionut,Romania,Very Good,8.0
2701,61817,Ashat,Estonia,Good,7.0
2701,2338,Phùng,Vietnam,Wonderful,9.0
2701,9607,Elsa,France,Good,7.0
2701,42,Aleksandra,Russia,Very Good,8.0
2701,63129,Yvinec,France,Wonderful,9.0
2701,51019,Xtof,France,Very Good,8.0
2701,152,Robert,France,Good,7.0
2701,3986,Luong,Vietnam,Very Good,8.0
2701,1824,Jakob,Denmark,Good,7.0
2701,346,Natalia,Russia,Exceptional,10
2701,3,Lê,Vietnam,Pleasant,6.0
2701,3,Lê,Vietnam,Fair,5.0
2701,421,Виктория,Russia,Poor,3.0
2701,4585,Hong,Vietnam,Exceptional,10
2701,138,Nguyen,Vietnam,Exceptional,10
2701,3107,Man,Hong Kong,Pleasant,6.0
2701,3491,Nikki,Netherlands,Exceptional,10
2701,5925,Pau,Spain,Exceptional,10
2701,2002,Michal,Poland,Exceptional,10
2701,717,Trung,Vietnam,Exceptional,10
2705,3960,Lasse,Denmark,Bad,1.0
2705,7559,Ville,Finland,Bad,1.0
2706,5545,Jakub,Czech Republic,"Kind staff, but room for improvement",8.0
2706,5545,Jakub,Czech Republic,"Kind staff, but room for improvement",8.0
2706,233,Minh,Australia,Amazing,9.0
2706,2962,Mariella,Malta,Excellent,10
2706,5551,Rachelle,Singapore,"Beautiful views, quiet location, and great staff.",10
2706,11191,Deb,United States,"Staff is very friendly and helpful, comfy beds, clean and contemporary hotel",9.0
2706,1857,Amélie,United Kingdom,Recommend this place,10
2706,6865,Mitzi,Philippines,Would love to go back,10
2706,5836,Ethan,Canada,"Comfort, cleanliness and convenience",10
2706,541,Olivia,United States,"A wonderful stay with kind staff, great food, and easy access to Da Lat’s top attractions",10
2706,526,Noah,Canada,Exceptional,10
2706,138,Nguyen,Australia,Exceptional,10
2706,12932,Harris,Australia,Exceptional,10
2706,3424,Amelia,United Kingdom,Exceptional,10
2706,6260,Carter,United States,"A truly memorable stay, everything from the food to the view made it feel special",10
2706,2126,David,United States,Exceptional,10
2706,5836,Ethan,Australia,Exceptional,10
2706,13229,Doreen,United States,"Kind and compassionate caring management, when we saw that we had to go to the night market in the rain we were offered",10
2706,3110,Elise,Belgium,Exceptional,10
2706,1092,Brianna,United States,Very Good,8.0
2706,252,Kim,United States,Wonderful,9.0
2706,3424,Amelia,Australia,Exceptional,10
2706,4286,Wilson,Australia,Exceptional,10
2706,3841,Abigail,Philippines,It was a great experience .. I highly recommend staying here,8.0
2706,3920,Lim,Singapore,Exceptional,10
2706,1361,Liam,Canada,Exceptional,10
2706,4312,Camille,Belgium,Exceptional,10
2706,13341,Yoram,Netherlands,Exceptional,10
2706,645,Chloe,Singapore,A Dream for View Lovers,10
2706,216,Diego,Spain,"Warm Breakfast, Cozy Room, Peaceful Location & Lovely Service",10
2706,720,Ryan,United Kingdom,Perfect for Couples Who Love Quiet Romance,10
