HotelID,UserID,User,Country,Review,Rating
6705,5060,Shea,Ireland,Bad,1.0
6705,118377,Harcevic,Bosnia and Herzegovina,Bad,1.0
6705,4687,Pascal,Switzerland,"Comfortable, central, luxurious",9.0
6705,41174,Indiana,Australia,We stayed here last minute and it exceeded our expectations - thank you!,9.0
6705,5009,The,Saudi Arabia,Our vacation,1.0
6705,109,Alexandra,United Kingdom,Avoid this property,1.0
6705,295,Lukas,Switzerland,Pleasant,6.0
6705,3198,Fanny,France,Séjour agréables mais pas à la hauteur du prix!,6.0
6705,8988,Yakov,Israel,Wonderful,9.0
6705,2109,Anja,Denmark,"Da vi kom kunde vi ikke få vores værelser før vi havde betalt værelserne kontant, så vi måtte storme ud for at hæve peng",4.0
6705,3766,Veronika,Russia,"Отличное соотношение цены и качества, хорошее местоположение.",10
6705,12139,Lillemor,Thailand,Låg bra till och för ett bra pris. Värt att bo där då läget är super,8.0
6705,1821,Yury,Russia,Exceptional,10
6705,8944,Luvenia,Argentina,Magnífica estancia frente al mar,10
6705,50869,Djoko,Indonesia,Pleasant,6.0
6705,42563,Welsh,Australia,Good,7.0
6705,187,John,United Kingdom,Bad,1.0
6705,361,Aleksei,Russia,Very Good,8.0
6705,1687,Ronald,Germany,Poor,3.0
6701,12211,Ka,Vietnam,Exceptional,10
6701,255,Tran,Vietnam,Exceptional,10
6701,4391,Ý,Vietnam,Gần gũi tuyệt vời như Gia Đình 🏠,10
6701,733,Hậu,Vietnam,Exceptional,10
6701,14,Thanh,Vietnam,Exceptional,10
6701,2407,Tiến,Vietnam,Very Good,8.0
6701,5503,Lee,Vietnam,Wonderful,9.0
6701,740,Đức,Vietnam,Exceptional,10
6701,766,Nguyễn,Vietnam,Đáng để trải nghiệm,8.0
6701,134,Vân,Vietnam,Ổn,9.0
6701,4584,Tuấn,Vietnam,Very Good,8.0
6701,340,Khánh,Vietnam,Good,7.0
6701,766,Nguyễn,Vietnam,Exceptional,10
6701,1984,Y,Vietnam,Exceptional,10
6701,25528,Lukmanova,Russia,Exceptional,10
6701,3508,Thy,Vietnam,Exceptional,10
6701,4485,Be,Vietnam,Exceptional,10
6701,117987,Nền,Vietnam,Exceptional,10
6701,427,Tâm,Vietnam,Exceptional,10
6701,520,Nam,Vietnam,Exceptional,10
6701,344,Thảo,Vietnam,Exceptional,10
6701,124,Trang,Vietnam,Exceptional,10
6701,138,Nguyen,Vietnam,Very Good,8.0
6701,11746,Ophir,Israel,Very Good,8.0
6701,2196,Đàm,Vietnam,Very Good,8.0
6701,588,Phan,Vietnam,Exceptional,10
6701,4975,Trieu,Vietnam,Fair,5.0
6701,117374,Giup,United States,Good,7.0
6703,432,Phạm,Vietnam,tuyệt vời,10
6703,87,Hoang,Vietnam,Thoải mái và tận hưởng,8.0
6703,350,Quỳnh,Vietnam,Exceptional,10
6703,312,Phong,Vietnam,Exceptional,10
6703,819,Ngô,Vietnam,Đón khách như đón người thân mới về.,8.0
6703,3680,Chiến,Vietnam,Very Good,8.0
6703,651,Bùi,Vietnam,Exceptional,10
6703,165,Hoàng,Vietnam,"Thoải mái, vui vẻ.",8.0
6703,118246,Voi,Vietnam,Tuyệt,10
6703,1953,Xuan,Vietnam,Very Good,8.0
6703,813,Trần,Vietnam,Cảm ơn anh chị,10
6703,117590,Guenale,France,Pleasant,6.0
6703,3039,Mehmet,Turkey,Poor,3.0
6703,323,Quang,United States,Very Good,8.0
6703,3012,Tuyết,Vietnam,Very Good,8.0
6703,10457,Vivian,Vietnam,Exceptional,10
6703,215,Phuong,France,Exceptional,10
6703,15,Ngọc,Vietnam,Exceptional,10
6703,4584,Tuấn,Vietnam,Wonderful,9.0
6703,5209,Trương,Vietnam,Wonderful,9.0
6703,331,Nhi,Vietnam,Exceptional,10
6703,3909,Thuận,Vietnam,Exceptional,10
6703,620,Trúc,Vietnam,Very Good,8.0
6703,458,Bảo,Vietnam,Wonderful,9.0
6708,37,Thi,Canada,Exceptional,10
6708,118,Anton,Russia,Good,7.0
6708,106172,Eldiiar,Kyrgyzstan,Wonderful,9.0
6708,111483,Макаров,Russia,Very Good,8.0
6706,7603,Matko,Croatia,10/10,10
6706,2145,Helen,United Kingdom,"Authentic, friendly, warm, amazing hospitality, book with ease",10
6706,3571,Pierre,Canada,Amazing,10
6706,25959,Cole,South Korea,Exceptional,10
6706,3484,Jane,United Kingdom,"We had a wonderful stay, thank you",10
6706,4876,Patrick,Ireland,Absolutely perfect. Nicest hosts Ive ever met,10
6706,10536,Keren,Israel,"Fantastic and relaxing place - simple but beautiful, clean, convenient and owners are the best. Thanks!",10
6706,46736,Zlatko,New Zealand,Exceptional,10
6706,109,Alexandra,Greece,Exceptional,10
6706,6237,Ursula,Australia,Wonderful stay at An Phu Homestay,10
6706,40876,Lp,Malta,Perfect stay in Ninh Binh!,10
6706,20772,Mylene,United Kingdom,It is a beautiful place to stay and the host Kevin is absolutely adorable and so helpful,10
6706,3793,Erica,Netherlands,Great place to stay!,10
6706,708,Jennifer,United States,Oasis in Ninh Binh,10
6706,69116,Ona-lise,Vietnam,Hidden Gem,10
6706,80,Olga,Poland,Exceptional,10
6706,3101,Jerome,China,Even more than the property we appreciated the very warm welcome and kindness of the hosts. The husband is speaking good,10
6706,755,Annie,Netherlands,10/10 stay,10
6706,22810,Aparna,France,"Spotlessly Clean, Authentic, and Full of Local Charm",10
6706,45964,Zora,Switzerland,"Lovely an funny host, definitely would stay there again!",10
6706,133,Diana,Brazil,Very cozy and comfortable,10
6706,4805,Didier,France,Exceptional,10
6706,51945,Vamos,Hungary,Your perfect home in Ninh Binh,10
6706,308,Christine,Namibia,Little hidden garden gem.,10
6706,187,John,Australia,Outstanding!!!,10
6706,3821,Rosie,United Kingdom,"We had a very homely stay here. The bedroom was super comfortable with a huge bed, and we had dinner and breakfast cooke",10
6706,161,Janet,New Zealand,Outstanding homestay,10
6706,5530,Chris,Australia,Excellent homestay and Food,10
6706,1853,Teresa,Australia,Friendly relaxing and the hosts were so accomodating. Recommend a stay here.,10
6706,207,Laura,Ireland,Better than a 5 star hotel!,10
6706,4974,Johanna,Austria,Quiet and cosy stay in a familiar atmosphere,10
6706,595,Thomas,United Kingdom,A wonderful two days spent in Ninh Binh,10
6706,117553,Ananthana,Thailand,Exceptional,10
6706,7367,Yuki,Japan,amazing!,10
6706,8847,Lindsay,Australia,Wonderful stay,9.0
6706,4304,Judith,Vietnam,"Lovely property, great food and exceptional host.",10
6706,167,Sophia,Switzerland,Exceptional,10
6706,1965,Carla,France,"Famiglia meravigliosa, ti sentirai come a casa!",10
6706,691,Petr,Czech Republic,Exceptional,10
6706,3217,Carsten,Germany,Sehr zu empfehlen,10
6706,4357,Châu,Vietnam,Wonderful,9.0
6706,1,Sandra,Spain,Tot perfecte,10
6706,669,Thị,Vietnam,Exceptional,10
6706,2143,Josephine,Germany,Sehr zufrieden,10
6706,72,Raquel,Spain,Exceptional,10
6706,56,Jonathan,Germany,Exceptional,10
6706,4922,Volker,Germany,Top Adresse!!!!,10
6706,731,Julia,Poland,"Cudowny pobyt w Ninh Binh, gdybym miała wrócić do tego regionu, to na pewno zdecydowałabym się na pobyt w An Phu homesta",10
6706,595,Thomas,Germany,Rundum zufrieden,10
6706,441,Evelin,Germany,Tipptopp! Besser geht’s nicht.,10
6706,617,Maria,Greece,Exceptional,10
6706,669,Thị,Vietnam,KỲ NGHỈ THÚ VỊ,9.0
6706,11933,Stefanie,Germany,Exceptional,10
6706,165,Hoàng,Vietnam,Anh chị chủ dễ thương nhiệt tình,10
6706,10301,Mads,Denmark,Wonderful,9.0
6706,20465,Mariasilvia,Italy,Mr. Luong ci manchi già,10
6706,2742,Jo,Belgium,Alles wat je van een home stay kan verwachten,10
6706,2247,Olivier,Switzerland,Perfekte Wahl für Nin Bihn,10
6706,4627,Nico,Netherlands,"Een relaxte omgeving, ver van alle toeristische drukte.",10
6706,3495,Bernd,Germany,Exceptional,10
6706,60454,Hiromasa,Singapore,思い出に残る滞在,10
6706,565,Thủy,Vietnam,Exceptional,10
6706,69286,Mayrand,Canada,agréablement surpris. on a hâte de pouvoir y retourner.,10
6706,29341,Chieu,Vietnam,Exceptional,10
6706,4455,Moran,Thailand,Very Good,8.0
6706,2072,Alejandro,Spain,Exceptional,10
6706,973,Francisco,Spain,Exceptional,10
6706,4482,Christoph,Austria,Exceptional,10
6706,4606,Pieter,South Africa,Exceptional,10
6706,418,Thuan,Vietnam,Exceptional,10
6706,4879,Hiếu,Vietnam,Exceptional,10
6706,12998,T,Vietnam,"Chỗ ở sạch sẽ, chủ homestay rất tốt bụng, hiếu khách. Quang cảnh yên bình, phù hợp với các gia đình 🤓",9.0
6706,3098,Hervé,France,Very Good,8.0
6706,50,Tu,Vietnam,Good,7.0
6706,1612,Ngân,Vietnam,Very Good,8.0
6709,21522,Cook,South Korea,Exceptional,10
6709,3832,Tien,Vietnam,Very Good,8.0
6712,5503,Lee,South Korea,Bad,1.0
6702,770,Philip,United States,Perfect for relaxing.,10
6702,4551,Christina,United Kingdom,Good price for what it is and I would recommend .,8.0
6702,770,Philip,United States,Exceptional,10
6702,69093,Annalee,United States,Awesome and close to everything,10
6702,12643,Henriette,Netherlands,Very Good,8.0
6702,12259,Miranda,United States,Great value for a short stay,9.0
6702,12371,Abbey,Australia,Exceptional,10
6702,26,Hannah,United Kingdom,Superb stay for fantastic price,9.0
6702,28744,Bowman,United Kingdom,Very good value delightful homestay.,10
6702,1434,Frances,United Kingdom,Perfect stay in every way :),10
6702,38563,Mary-anne,Australia,Exceptional,10
6702,796,Hân,Vietnam,Exceptional,10
6702,708,Jennifer,Australia,"Would definitely stay here again as the home stay was great, staff were super friendly",9.0
6702,177,Charlotte,New Zealand,Perfection! Nancy and her team were brilliant. Cannot recommend this place highly enough,10
6702,4592,Amy,Australia,"We really enjoys staying here it was nice and clean, easy walking to old town and markets. Staff were super helpful.",10
6702,460,Karina,Australia,"Gorgeous little spot, great host, lovely breakfast",10
6702,11571,Glen,United Kingdom,Wonderful,9.0
6702,4573,Shauna,Ireland,"Lovely stay, highly recommend",10
6702,9246,Jimbo,Ireland,"Quiet location by the river, but close to the Old Town",10
6702,615,Nhan,Canada,Exceptional,10
6702,273,Han,Vietnam,Exceptional,10
6702,554,Emma,New Zealand,"Good location, friendly staff, great spot to base yourself for Hoi an",9.0
6702,11393,Corazon,New Zealand,Affordable!,8.0
6702,117431,Pyron,Sweden,Great value with excellent host,10
6702,17446,Dávid,Hungary,Perfect accommodation for your Hoi An visit,10
6702,117400,Greenspan-layman,United States,Exceptional,10
6702,1823,Conor,Australia,It felt like home!,10
6702,70980,Sivaramakrishnan,India,Very Good,8.0
6702,645,Chloe,Australia,"Good value, good location",8.0
6702,4546,Harvey,Australia,…,10
6702,22,Joseph,Australia,Four fabulous nights,10
6702,1953,Xuan,Vietnam,Wonderful,9.0
6702,4022,Dave,New Zealand,Exceptional,10
6702,5333,Lucy,United Kingdom,Exceptional,10
6702,168,Andy,United Kingdom,Another great stay at The Riverside Plum,10
6702,5200,Lauren,Australia,Exceptional,10
6702,11828,Harshita,India,Very Good,8.0
6702,5366,Isabelle,United States,"Beauitful home with clean rooms, pool and amazing host!",9.0
6702,1721,Johannes,Germany,Good place for good price,10
6702,4551,Christina,Malaysia,Very Good,8.0
6702,5075,Jason,Switzerland,A great place to stay just out of the crazy tourist crowd but close enough to everything - including great coffee &,10
6702,11258,Rasmus,Denmark,I enjoyed my stay and would definitely visit again.,9.0
6702,1744,Chloé,France,The best place in Vietnam so far !,10
6702,176,Daria,United States,Great stay,10
6702,1325,Kate,United Kingdom,Wonderful,9.0
6702,3990,Brittany,Canada,Vacation,10
6702,11910,Patrik,Czech Republic,Wonderful,9.0
6702,163,Katie,Ireland,Thank you Nancy!,9.0
6702,130,Natalie,United Kingdom,Nancy & family...we miss you already!!,10
6702,745,Grace,United Kingdom,Clean room with access to a nice pool,8.0
6702,3571,Pierre,France,"Nice villa with friendly staff, very comfortable rooms, great breakfast and a pleasant swimming pool",9.0
6702,117593,Sumukha,India,Wonderful,9.0
6702,653,Céline,Belgium,Wonderful,9.0
6702,2536,Cương,Vietnam,Very Good,8.0
6702,690,Simon,Germany,Absolutely a place to stay and have a good time.,10
6702,4249,Manfred,Germany,Exceptional,10
6702,2662,Tim,United Kingdom,"Nancy was a lovely host, the staff were great and the room and location were perfect.",10
6702,22329,Laoise,Ireland,It was great,10
6702,5450,Susan,United States,Nice Hoi An getaway location with access to everything,9.0
6702,71185,Andréanne,Canada,Wonderful,9.0
6702,5332,Jordan,,Amazing stay!,10
6702,3919,Witold,Poland,Good quality family friendly place with exceptional hosts!,10
6702,3007,Christopher,United Kingdom,great place to stay in Hoi An,9.0
6702,29,Maya,Germany,Exceptional,10
6702,11066,Connie,Australia,Brilliant - we would stay again!,10
6702,3993,Hanna,Germany,very nice price value ratio,10
6702,117449,Hellwig,Thailand,If your from,3.0
6702,5083,Judy,Canada,Good,7.0
6702,4006,Rachel,Australia,Fire hazard,5.0
6702,1505,Lidia,Canada,Very Good,8.0
6702,505,Quy,Vietnam,10 điểm,10
6702,1200,Benjamin,France,Agréable mérite quelques ajustements,8.0
6702,108,Sarah,Germany,Exceptional,10
6702,4596,Romain,France,Exceptional,10
6702,3498,Carole,France,"Très bon séjour, accueil et conseils!",10
6702,106,Angela,Switzerland,Exceptional,10
6702,731,Julia,Spain,Exceptional,10
6702,1425,Irene,Spain,Habitación perfecta :),10
6702,5765,Angélique,France,Exceptional,10
6702,117728,Guy-claude,France,Une véritable expérience !!!,10
6702,580,Phương,Vietnam,Exceptional,10
6702,2350,Catherine,France,Hoi An magnifique !!,10
6702,3228,Frank,France,N hesitez pas à réserver dans ce lieu très agréable,9.0
6702,13405,Ludovic,France,Exceptional,10
6702,3083,Kieu,Vietnam,Trên cả tuyệt vời,10
6702,9768,Gaëtane,France,Un petit désagrément lors de notre dernière nuit mais très bien pour le reste.,8.0
6702,463,Hien,Vietnam,Very good,10
6702,760,Đỗ,Vietnam,Wonderful,9.0
6702,33160,Legrand,France,Bon hôtel,8.0
6702,261,Alain,France,Exceptional,10
6702,3083,Kieu,Vietnam,Rất thoải mái!,9.0
6702,207,Laura,Portugal,Relação qualidade-preço imbatível,8.0
6702,4850,Javier,Spain,Geniaaaaaaaal!!,10
6702,431,Elena,Italy,Wonderful,9.0
6702,4943,Sonia,France,Séjour très agréable dans cet établissement.,8.0
6702,667,Louise,France,Exceptional,10
6702,755,Annie,France,Wonderful,9.0
6702,54593,Floran,France,Wonderful,9.0
6702,808,Hieu,United Kingdom,Exceptional,10
6702,12259,Miranda,Sweden,Exceptional,10
6702,1654,Aurélie,France,Une belle étape de,10
6702,5745,Ludovica,Italy,Wonderful,9.0
6702,355,Sandrine,France,Exceptional,10
6702,548,Pauline,Belgium,Wonderful,9.0
6702,1200,Benjamin,France,N'hésitez pas.,10
6702,117458,J2v1er,Spain,Buen lugar para alojarse,10
6702,4850,Javier,Spain,Exceptional,10
6702,468,Philipp,Germany,Very Good,8.0
6702,973,Francisco,Spain,Muy buena opcion en Hoi An. Alojamiento tranquilo y bueno.,9.0
6702,4841,Eva,Spain,Lugar muy recomendable,10
6702,117643,Kerdiles,Vietnam,Exceptional,10
6702,8,Philippe,France,Très agréable et accueillant,9.0
6702,3166,Tudor,Spain,Wonderful,9.0
6702,308,Christine,Reunion,Wonderful,9.0
6702,67448,Peppinghaus,Germany,Exceptional,10
6702,7699,Ofir,Israel,אחרי חוויה לא נעימה במקום אחר הגעתי לפה וכלכך שמחתי שנשארתי שבוע,10
6702,4430,Mireia,Spain,Exceptional,10
