HotelID,UserID,User,Country,Review,Rating
1902,134,Vân,Vietnam,Very Poor,2.0
1901,5363,Karen,United Kingdom,"Great location, good value for money.",7.0
1901,1955,Nelson,Vietnam,All are good,6.0
1901,2463,Megan,United Kingdom,Very Good,8.0
1901,2022,George,Greece,Very Good,8.0
1901,4733,Ivan,Czech Republic,Good,7.0
1901,34009,Greer,United Kingdom,A little bit dated. But good for a short stay.,8.0
1901,2435,Emily,United Kingdom,Friendly staff and a great location!,8.0
1901,474,Markus,Sweden,Very Good,8.0
1901,46938,Enna,Germany,Pleasant,6.0
1901,8306,Andrzej,Poland,cheap and ok,6.0
1901,2784,Brook,United Kingdom,Lovely Staff,8.0
1901,19450,Tyra,United Kingdom,Decent place with nice staff,6.0
1901,2126,David,United Kingdom,Good if you are looking for a budget hotel,8.0
1901,10807,Nikola,Bosnia and Herzegovina,Good,7.0
1901,8002,Elif,Netherlands,Very Good,8.0
1901,361,Aleksei,Armenia,It's OK to stay for a night or two. Probably not very suitable for longer staying.,7.0
1901,50915,Riette,Vietnam,Very Good,8.0
1901,3201,Jaroslava,Czech Republic,Definetly worth,8.0
1901,3007,Christopher,Australia,Fantastic,8.0
1901,205,Ellie,United Kingdom,"Great location, cheap, would stay again but a few flaws",6.0
1901,5366,Isabelle,United Kingdom,Couple loved cheap stay here,7.0
1901,3917,Mat,Australia,Perfect place for the budget travellers,8.0
1901,12528,Ric,Vietnam,Great,8.0
1901,4096,Oliver,United Kingdom,Very Good,8.0
1901,2143,Josephine,Netherlands,Good night’s stay for the price!,7.0
1901,2977,Melissa,Canada,Good,7.0
1901,36,Jay,New Zealand,Staff,6.0
1901,352,Charles,France,Very Good,8.0
1901,2126,David,Austria,Very Good,8.0
1901,166,Nicola,Germany,Good,7.0
1901,5480,Mehdi,Vietnam,Good,8.0
1901,269,Kristina,United States,"Great spot for price. Nice, quiet alley off the main street",7.0
1901,2775,Sara,Germany,perfect for a two night stay,8.0
1901,266,Marianne,Denmark,Good,7.0
1901,12252,Anat,Israel,Very Good,8.0
1901,2775,Sara,Spain,Very Good,8.0
1901,1969,Ella,United Kingdom,good,7.0
1901,1548,Jeffrey,Vietnam,Very Good,8.0
1901,2936,Shirley,United States,Only place I stay!!!!,10
1901,4827,Christian,Germany,Fair,5.0
1901,4669,Karl,Australia,Average. Great location,4.0
1901,716,Anastasia,United States,Our experience left us with mixed impressions,5.0
1901,2692,Connor,United Kingdom,Best hotel in Hue,10
1901,12117,Luna,France,Bad,1.0
1901,51548,Laur,Estonia,Value for money,9.0
1901,2671,Joana,Australia,We loved our stay here - 100% recommend!,10
1901,28584,Seán,Ireland,Exceptional,10
1901,51563,Grattan,United Kingdom,Exceptional,10
1901,273,Han,Canada,"Should’ve paid more attention to the low review score on cleanliness. It is dirty, infested with cockroaches, dirty shee",4.0
1901,554,Emma,Czech Republic,"clean, modern, affordable",9.0
1901,2697,Joe,United Kingdom,Bed shockingly bad. Change the mattress to a comfy one and this place would be 9/10,5.0
1901,5490,Junlin,Germany,Great stay,9.0
1901,24631,Ickleg,United Kingdom,A great base for a great time in Hue,9.0
1901,352,Charles,United Kingdom,"Great stay, and would visit again!",10
1901,65,Michael,Germany,Wonderful and tasty Hue experience,10
1901,4860,Svea,Germany,had a good stay amazing for 1-2 nights,9.0
1901,28743,Ryuhei,Japan,Typhoon stay:),9.0
1901,492,Svetlana,Russia,Exceptional,10
1901,178,Katherine,United Kingdom,NOT A HOTEL - a slightly run-down hostel,4.0
1901,3797,Joan,Italy,Wonderful,9.0
1901,939,Lachlan,Australia,"affordable accommodation in a great location, nothing fancy, friendly and helpful staff",5.0
1901,645,Chloe,Thailand,Perfect,9.0
1901,5278,Leonardo,Italy,Exceptional,10
1901,26835,Mounir,Belgium,Disappointing,4.0
1901,12076,Belinda,Spain,ok for the price you pay,4.0
1901,29771,Vasileios,Greece,Fair,5.0
1901,4434,Nicolas,Argentina,Good,7.0
1901,172,Claudia,Italy,Very Good,8.0
1901,715,Anna,Poland,Przyjemny,7.0
1901,2680,Lionel,France,Intitulé poetic hôtel et Spa,6.0
1901,3313,Petrus,Netherlands,Good,7.0
1901,11960,Koji,Japan,都心のゲストハウス,8.0
1901,23130,Mafalda,Spain,Very Good,8.0
1901,4771,Marion,France,Très bien placé pour visiter Hué et piscine rafraîchissante,7.0
1901,51987,Bonnin,France,Very Good,8.0
1901,3724,Tiền,France,Le bon emplacement,8.0
1901,4771,Marion,France,Good,7.0
1901,37,Thi,France,Un agréable perit séjour en famille,8.0
1901,3859,Stephane,Canada,Very Good,8.0
1901,51830,Montendon,France,Pleasant,6.0
1901,752,Jan,Belgium,Leuk basic hotelletje,8.0
1901,29263,Evaristo,Spain,Para una noche fue bien,6.0
1901,65,Michael,Sweden,Charmigt boende med bra läge främst för ungdomar,7.0
1901,20508,Jean-jacques,Switzerland,Maison bien situé dans le quartier vivant de Hué.Ai bien dormi malgré la proximité des bars. Silence,7.0
1901,5090,Dominique,France,Poetic Hue Hotel & spa,8.0
1901,3919,Witold,Poland,"Hotel w dzielnicy z życiem nocnym
Inne",8.0
1901,1355,Christa,Germany,"Gutes Essen, aber sonst ein bisschen schmuddelig.",6.0
